#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:32886659	(2020) Early immune suppression leads to uncontrolled mite proliferation and potent host inflammatory responses in a porcine model of crusted versus ordinary scabies.	5	113	1.54	0.0427	9606.ENSP00000293778,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CXCL16,CD40LG,CD40,HLA-A,MYD88
PMID:32979344	(2020) Genetic variability of molecules involved in the disease pathogenesis in Leishmania infection.	3	7	2.53	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:33015047	(2020) Cellular Interactions and Inflammation in the Pathogenesis of Cutaneous T-Cell Lymphoma.	4	42	1.87	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000369071,9606.ENSP00000451040	CD40LG,CD40,POSTN,PGF
PMID:33613514	(2020) Immunomodulatory and Regenerative Effects of Mesenchymal Stem Cells and Extracellular Vesicles: Therapeutic Outlook for Inflammatory and Degenerative Diseases.	5	123	1.5	0.0427	9606.ENSP00000302846,9606.ENSP00000309757,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000451040	PTGER4,LPL,CD40LG,CD40,PGF
PMID:31540435	(2019) Conceptual Development of Immunotherapeutic Approaches to Gastrointestinal Cancer.	5	122	1.51	0.0427	9606.ENSP00000293778,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CXCL16,CD40LG,CD40,HLA-A,MYD88
PMID:31575058	(2019) Update on the Genetics of Systemic Lupus Erythematosus: Genome-Wide Association Studies and Beyond.	4	33	1.98	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:27181332	(2018) BCR-ABL-specific CD4(+) T-helper cells promote the priming of antigen-specific cytotoxic T cells via dendritic cells.	3	8	2.47	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:28934066	(2018) Characterization of T-cell immune responses in clinical trials of the candidate RTS,S malaria vaccine.	3	10	2.37	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:28079172	(2017) 25(OH)D and 1,25(OH)D vitamin D fails to predict sepsis and mortality in a prospective cohort study.	3	10	2.37	0.0427	9606.ENSP00000216862,9606.ENSP00000359663,9606.ENSP00000361359	CYP24A1,CD40LG,CD40
PMID:28245833	(2017) A hybrid of B and T lymphoblastic cell line could potentially substitute dendritic cells to efficiently expand out Her-2neu-specific cytotoxic T lymphocytes from advanced breast cancer patients in vitro.	3	8	2.47	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:28588574	(2017) Predicting RTS,S Vaccine-Mediated Protection from Transcriptomes in a Malaria-Challenge Clinical Trial.	4	40	1.89	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:28718002	(2017) Infectious pathogens may trigger specific allo-HLA reactivity via multiple mechanisms.	4	27	2.06	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:28837651	(2017) Difference of polymorphism VEGF-gene rs699947 in Indonesian chronic liver disease population.	3	10	2.37	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000451040	CD40LG,CD40,PGF
PMID:28852271	(2017) Potential Biomarkers for NSAID-Exacerbated Respiratory Disease.	4	31	2.0	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000369071	PTGER4,CD40LG,CD40,POSTN
PMID:29354135	(2017) MicroRNA-155-at the Critical Interface of Innate and Adaptive Immunity in Arthritis.	5	103	1.58	0.0427	9606.ENSP00000264606,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000362410,9606.ENSP00000401399	HDAC4,CD40LG,CD40,MAFB,MYD88
PMID:26760313	(2016) Profile of the Pleximmune blood test for transplant rejection risk prediction.	3	8	2.47	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:26848019	(2016) Precision Medicine: Personalized Proteomics for the Diagnosis and Treatment of Idiopathic Inflammatory Disease.	4	45	1.84	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000451040	CD40LG,CD40,HLA-A,PGF
PMID:27077597	(2016) Donor-Reactive Regulatory T Cell Frequency Increases During Acute Cellular Rejection of Lung Allografts.	3	11	2.33	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:27170523	(2016) Association of WT1 IgG antibody against WT1 peptide with prolonged survival in glioblastoma multiforme patients vaccinated with WT1 peptide.	3	7	2.53	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:27999574	(2016) A Previous Miscarriage and a Previous Successful Pregnancy Have a Different Impact on HLA Antibody Formation during a Subsequent Successful Pregnancy.	3	6	2.59	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:25447440	(2015) Macrophages enhance tumor-derived autophagosomes (DRibbles)-induced B cells activation by TLR4MyD88 and CD40CD40L.	3	4	2.77	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:26472085	(2015) Alloreactive CD154-expressing T-cell subsets with differential sensitivity to the immunosuppressant, belatacept: potential targets of novel belatacept-based regimens.	3	8	2.47	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:28717498	(2015) NKT cell-dependent glycolipid-peptide vaccines with potent anti-tumour activity.	3	9	2.42	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:24092382	(2014) Regulatory myeloid cells in transplantation.	4	34	1.96	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	PTGER4,CD40LG,CD40,MYD88
PMID:24903614	(2014) Expression of cytokines, chemokines and other effector molecules in two prototypic autoinflammatory skin diseases, pyoderma gangrenosum and Sweets syndrome.	3	6	2.59	0.0427	9606.ENSP00000293778,9606.ENSP00000359663,9606.ENSP00000361359	CXCL16,CD40LG,CD40
PMID:25538892	(2014) Myeloid-derived suppressor cells in multiple myeloma: pre-clinical research and translational opportunities.	4	49	1.81	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	PTGER4,CD40LG,CD40,MYD88
PMID:22945808	(2013) Division of labor during primary humoral immunity.	3	11	2.33	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:23983474	(2013) Emerging families of biomarkers for coronary artery disease: inflammatory mediators.	4	46	1.83	0.0427	9606.ENSP00000293778,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000451040	CXCL16,CD40LG,CD40,PGF
PMID:24024207	(2013) The immunobiology of prostanoid receptor signaling in connecting innate and adaptive immunity.	3	11	2.33	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359	PTGER4,CD40LG,CD40
PMID:24276316	(2013) Current Challenges and Future Directions in Recombinant AAV-Mediated Gene Therapy of Duchenne Muscular Dystrophy.	4	34	1.96	0.0427	9606.ENSP00000309757,9606.ENSP00000361359,9606.ENSP00000401399,9606.ENSP00000451040	LPL,CD40,MYD88,PGF
PMID:22313876	(2012) Regulation of suppressive function of myeloid-derived suppressor cells by CD4+ T cells.	4	45	1.84	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	PTGER4,CD40LG,CD40,MYD88
PMID:22595057	(2012) Strategies to use immune modulators in therapeutic vaccines against cancer.	4	29	2.03	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:22688311	(2012) Multimarker approach for the prediction of cardiovascular events in patients with mild to moderate coronary artery lesions. A 3-year follow-up study.	3	9	2.42	0.0427	9606.ENSP00000293778,9606.ENSP00000359663,9606.ENSP00000451040	CXCL16,CD40LG,PGF
PMID:21075430	(2011) Platelets as immune mediators: their role in host defense responses and sepsis.	3	9	2.42	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:21131367	(2011) IL-23-dependent and -independent enhancement pathways of IL-17A production by lactic acid.	3	8	2.47	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:21149607	(2011) TLR-2-activated B cells suppress Helicobacter-induced preneoplastic gastric immunopathology by inducing T regulatory-1 cells.	3	9	2.42	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:21886773	(2011) HIV-1 Nef induces proinflammatory state in macrophages through its acidic cluster domain: involvement of TNF alpha receptor associated factor 2.	4	36	1.94	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:21910911	(2011) Effects of TLR agonists on maturation and function of 3-day dendritic cells from AML patients in complete remission.	4	39	1.9	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:22662018	(2011) Platelet storage and transfusions: new concerns associated with an old therapy.	3	11	2.33	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:19951279	(2010) Absence of donor-specific anti-HLA antibodies after ABO-incompatible heart transplantation in infancy: altered immunity or age?	3	4	2.77	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:20478058	(2010) Polyfunctional CD4+ T cell responses to a set of pathogenic arenaviruses provide broad population coverage.	3	11	2.33	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:21092149	(2010) New concepts on the immune modulation mediated by mesenchymal stem cells.	4	28	2.05	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	PTGER4,CD40LG,CD40,MYD88
PMID:21476231	(2010) Mechanism of cellular rejection in transplantation.	4	30	2.02	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:18976293	(2009) Allospecific CD154+ T cells associate with rejection risk after pediatric liver transplantation.	3	9	2.42	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:17163452	(2007) Dynamics and magnitude of virus-induced polyclonal B cell activation mediated by BCR-independent presentation of viral antigen.	3	4	2.77	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:17277123	(2007) TLR signaling fine-tunes anti-influenza B cell responses without regulating effector T cell responses.	3	9	2.42	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:15840408	(2005) Differential effect of prostaglandins E1 and E2 on lipopolysaccharide-induced adhesion molecule expression on human monocytes.	3	9	2.42	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359	PTGER4,CD40LG,CD40
PMID:15870026	(2005) Prostaglandin E1-initiated immune regulation during human mixed lymphocyte reaction.	3	6	2.59	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359	PTGER4,CD40LG,CD40
PMID:15148339	(2004) CD8 T cell recognition of endogenously expressed epstein-barr virus nuclear antigen 1.	3	11	2.33	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:14561849	(2003) Unique regulation profile of prostaglandin e1 on adhesion molecule expression and cytokine production in human peripheral blood mononuclear cells.	3	10	2.37	0.0427	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359	PTGER4,CD40LG,CD40
PMID:12244157	(2002) Microbial recognition via Toll-like receptor-dependent and -independent pathways determines the cytokine response of murine dendritic cell subsets to CD40 triggering.	3	7	2.53	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:11468143	(2001) Isolation and expansion of cytomegalovirus-specific cytotoxic T lymphocytes to clinical scale from a single blood draw using dendritic cells and HLA-tetramers.	3	5	2.67	0.0427	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:27826173	(....) immunity and early atherosclerosis in the course of systemic lupus erythematosus, mixed connective tissue disease and antiphospholipid syndrome.	4	46	1.83	0.0427	9606.ENSP00000309757,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	LPL,CD40LG,CD40,MYD88
PMID:32709018	(2020) Regulation of Host Immune Responses against Influenza A Virus Infection by Mitogen-Activated Protein Kinases (MAPKs).	4	53	1.77	0.0443	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:24967665	(2014) A GPBAR1 (TGR5) small molecule agonist shows specific inhibitory effects on myeloid cell activation in vitro and reduces experimental autoimmune encephalitis (EAE) in vivo.	4	53	1.77	0.0443	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000477707	PTGER4,CD40LG,CD40,NR1H3
PMID:30115864	(2018) Vitamin D and Influenza-Prevention or Therapy?	4	54	1.76	0.0458	9606.ENSP00000216862,9606.ENSP00000293778,9606.ENSP00000359663,9606.ENSP00000361359	CYP24A1,CXCL16,CD40LG,CD40
PMID:28983485	(2017) Anti-IgE Treatment for Disorders Other Than Asthma.	3	12	2.29	0.0458	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000369071	CD40LG,CD40,POSTN
PMID:27091509	(2016) Tracking of TCR-Transgenic T Cells Reveals That Multiple Mechanisms Maintain Cardiac Transplant Tolerance in Mice.	3	12	2.29	0.0458	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:27525421	(2016) Plasma Prostaglandin E2 Levels Correlated with the Prevention of Intravenous Immunoglobulin Resistance and Coronary Artery Lesions Formation via CD40L in Kawasaki Disease.	3	12	2.29	0.0458	9606.ENSP00000302846,9606.ENSP00000359663,9606.ENSP00000361359	PTGER4,CD40LG,CD40
PMID:22285270	(2012) Single chain MHC I trimer-based DNA vaccines for protection against Listeria monocytogenes infection.	3	12	2.29	0.0458	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:22327071	(2012) Cutting edge: the role of IFN-alpha receptor and MyD88 signaling in induction of IL-15 expression in vivo.	3	12	2.29	0.0458	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:22566946	(2012) Alcaligenes is Commensal Bacteria Habituating in the Gut-Associated Lymphoid Tissue for the Regulation of Intestinal IgA Responses.	3	12	2.29	0.0458	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:22912393	(2012) Mutated BCR-ABL generates immunogenic T-cell epitopes in CML patients.	3	12	2.29	0.0458	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:21176236	(2010) Soluble CD40 ligand-activated human peripheral B cells as surrogated antigen presenting cells: A preliminary approach for anti-HBV immunotherapy.	3	12	2.29	0.0458	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:33032828	(2021) Metabolic adaptations of cells at the vascular-immune interface during atherosclerosis.	4	56	1.75	0.0472	9606.ENSP00000293778,9606.ENSP00000309757,9606.ENSP00000359663,9606.ENSP00000361359	CXCL16,LPL,CD40LG,CD40
PMID:34903554	(2021) Immunogenic ferroptosis and where to find it?	4	56	1.75	0.0472	9606.ENSP00000319788,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	NQO1,CD40LG,CD40,MYD88
PMID:33544740	(2021) Development of a humanized mouse model to analyze antibodies specific for human leukocyte antigen (HLA).	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:34084173	(2021) Challenges Posed by Immune Responses to AAV Vectors: Addressing Root Causes.	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000401399	CD40LG,CD40,MYD88
PMID:32695309	(2020) AllergoOncology: ultra-low IgE, a potential novel biomarker in cancer-a Position Paper of the European Academy of Allergy and Clinical Immunology (EAACI).	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000369071	CD40LG,CD40,POSTN
PMID:30340506	(2018) RNA-Seq analysis of differentially expressed genes relevant to innate and adaptive immunity in cecropin P1 transgenic rainbow trout (Oncorhynchus mykiss).	4	58	1.73	0.0489	9606.ENSP00000361359,9606.ENSP00000383115,9606.ENSP00000401399,9606.ENSP00000417138	CD40,COLEC12,MYD88,PLTP
PMID:29379525	(2017) (Mesenchymal) Stem Cell-Based Therapy in Cisplatin-Induced Acute Kidney Injury Animal Model: Risk of Immunogenicity and Tumorigenicity.	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:27150426	(2016) Inflammatory and Lipid-Associated Markers of Cardiovascular Diseases in Children with First Exacerbation of Inflammatory Bowel Disease.	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000451040	CD40LG,CD40,PGF
PMID:27512950	(2016) Glucolipotoxicity initiates pancreatic beta-cell death through TNFR5CD40-mediated STAT1 and NF-kappaB activation.	3	13	2.26	0.0489	9606.ENSP00000226760,9606.ENSP00000359663,9606.ENSP00000361359	WFS1,CD40LG,CD40
PMID:25703786	(2015) Non-traditional cytokines: How catecholamines and adipokines influence macrophages in immunity, metabolism and the central nervous system.	4	58	1.73	0.0489	9606.ENSP00000264606,9606.ENSP00000309757,9606.ENSP00000401399,9606.ENSP00000477707	HDAC4,LPL,MYD88,NR1H3
PMID:26324017	(2015) Immunogenetics of systemic lupus erythematosus: A comprehensive review.	4	59	1.72	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873,9606.ENSP00000401399	CD40LG,CD40,HLA-A,MYD88
PMID:26816729	(2013) Does patient-tailored immunotherapy pave the way for new renal cell carcinoma treatment perspectives?	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:21857913	(2011) Gene expression profiling of dendritic cells reveals important mechanisms associated with predisposition to Staphylococcus infections.	4	57	1.74	0.0489	9606.ENSP00000293778,9606.ENSP00000361359,9606.ENSP00000369071,9606.ENSP00000401399	CXCL16,CD40,POSTN,MYD88
PMID:20422411	(2010) Antitumor cytotoxic T-cell response induced by a survivin peptide mimic.	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:19778695	(2009) Management of allosensitized cardiac transplant candidates.	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000379873	CD40LG,CD40,HLA-A
PMID:18302511	(2008) Peroxisome proliferator-activated receptor-gamma1 gene therapy attenuates atherosclerosis and stabilizes plaques in apolipoprotein E-deficient mice.	3	13	2.26	0.0489	9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000477707	CD40LG,CD40,NR1H3
