#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051094	Positive regulation of developmental process	9	1389	0.74	0.0187	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000354901,9606.ENSP00000361021,9606.ENSP00000383199,9606.ENSP00000389814,9606.ENSP00000429562	MAPK1,STK11,GHRL,PDPK1,CXCL9,PTEN,NEDD4L,ADIPOQ,UNC13A
GO:0022603	Regulation of anatomical structure morphogenesis	8	1095	0.79	0.0242	9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000354901,9606.ENSP00000361021,9606.ENSP00000383199,9606.ENSP00000389814,9606.ENSP00000429562	STK11,GHRL,PDPK1,CXCL9,PTEN,NEDD4L,ADIPOQ,UNC13A
GO:0048878	Chemical homeostasis	8	1124	0.78	0.0269	9606.ENSP00000215832,9606.ENSP00000253159,9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000354901,9606.ENSP00000383199,9606.ENSP00000389814	MAPK1,ZNF236,STK11,GHRL,PDPK1,CXCL9,NEDD4L,ADIPOQ
GO:0009628	Response to abiotic stimulus	8	1147	0.77	0.0288	9606.ENSP00000293599,9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000365777,9606.ENSP00000389814,9606.ENSP00000480150	AQP5,STK11,GHRL,PDPK1,PTEN,MTHFR,ADIPOQ,HYOU1
GO:0060627	Regulation of vesicle-mediated transport	6	550	0.97	0.0288	9606.ENSP00000215832,9606.ENSP00000334198,9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000383199,9606.ENSP00000389814	MAPK1,CACNA1H,PDPK1,PTEN,NEDD4L,ADIPOQ
GO:0065008	Regulation of biological quality	14	4042	0.47	0.0288	9606.ENSP00000215832,9606.ENSP00000253159,9606.ENSP00000293599,9606.ENSP00000324856,9606.ENSP00000334198,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000354901,9606.ENSP00000361021,9606.ENSP00000375844,9606.ENSP00000383199,9606.ENSP00000389814,9606.ENSP00000429562,9606.ENSP00000436455	MAPK1,ZNF236,AQP5,STK11,CACNA1H,GHRL,PDPK1,CXCL9,PTEN,CAPN10,NEDD4L,ADIPOQ,UNC13A,NUCB2
GO:0009725	Response to hormone	7	849	0.85	0.0292	9606.ENSP00000215832,9606.ENSP00000334198,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000375844,9606.ENSP00000389814	MAPK1,CACNA1H,GHRL,PDPK1,PTEN,CAPN10,ADIPOQ
GO:0032870	Cellular response to hormone stimulus	6	569	0.95	0.0292	9606.ENSP00000334198,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000375844,9606.ENSP00000389814	CACNA1H,GHRL,PDPK1,PTEN,CAPN10,ADIPOQ
GO:0048638	Regulation of developmental growth	5	333	1.11	0.0292	9606.ENSP00000215832,9606.ENSP00000335074,9606.ENSP00000361021,9606.ENSP00000383199,9606.ENSP00000429562	MAPK1,GHRL,PTEN,NEDD4L,UNC13A
GO:0032869	Cellular response to insulin stimulus	4	169	1.3	0.0293	9606.ENSP00000344220,9606.ENSP00000361021,9606.ENSP00000375844,9606.ENSP00000389814	PDPK1,PTEN,CAPN10,ADIPOQ
GO:0048639	Positive regulation of developmental growth	4	176	1.29	0.0326	9606.ENSP00000215832,9606.ENSP00000335074,9606.ENSP00000383199,9606.ENSP00000429562	MAPK1,GHRL,NEDD4L,UNC13A
GO:0032880	Regulation of protein localization	7	934	0.8	0.0410	9606.ENSP00000215832,9606.ENSP00000324856,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000375844,9606.ENSP00000383199,9606.ENSP00000389814	MAPK1,STK11,GHRL,PDPK1,CAPN10,NEDD4L,ADIPOQ
GO:0044281	Small molecule metabolic process	9	1684	0.66	0.0410	9606.ENSP00000215832,9606.ENSP00000304592,9606.ENSP00000334198,9606.ENSP00000335074,9606.ENSP00000349860,9606.ENSP00000361021,9606.ENSP00000365777,9606.ENSP00000377532,9606.ENSP00000389814	MAPK1,FASN,CACNA1H,GHRL,GFPT1,PTEN,MTHFR,PC,ADIPOQ
GO:1903530	Regulation of secretion by cell	6	630	0.91	0.0410	9606.ENSP00000334198,9606.ENSP00000335074,9606.ENSP00000344220,9606.ENSP00000375844,9606.ENSP00000389814,9606.ENSP00000429562	CACNA1H,GHRL,PDPK1,CAPN10,ADIPOQ,UNC13A
GO:0070373	Negative regulation of erk1 and erk2 cascade	3	70	1.56	0.0428	9606.ENSP00000262752,9606.ENSP00000361021,9606.ENSP00000389814	RPS6KA6,PTEN,ADIPOQ
GO:0034764	Positive regulation of transmembrane transport	4	208	1.21	0.0497	9606.ENSP00000344220,9606.ENSP00000354901,9606.ENSP00000375844,9606.ENSP00000389814	PDPK1,CXCL9,CAPN10,ADIPOQ
