#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa04371	Apelin signaling pathway	6	131	1.05	0.00055	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000297494,9606.ENSP00000300055	MAPK1,GNB3,RAF1,CDH1,NOS3,PLIN1
hsa04910	Insulin signaling pathway	6	133	1.05	0.00055	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000298552,9606.ENSP00000341044,9606.ENSP00000344220,9606.ENSP00000380432	MAPK1,RAF1,TSC1,ACACB,PDPK1,INS
hsa05219	Bladder cancer	4	41	1.38	0.00076	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000269571	MAPK1,RAF1,CDH1,ERBB2
hsa04072	Phospholipase D signaling pathway	6	147	1.0	0.00079	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000298552,9606.ENSP00000321326,9606.ENSP00000380432,9606.ENSP00000400175	MAPK1,RAF1,TSC1,F2R,INS,RHOA
hsa04150	mTOR signaling pathway	6	151	0.99	0.00085	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000298552,9606.ENSP00000344220,9606.ENSP00000380432,9606.ENSP00000400175	MAPK1,RAF1,TSC1,PDPK1,INS,RHOA
hsa04660	T cell receptor signaling pathway	5	101	1.09	0.0011	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220,9606.ENSP00000400175,9606.ENSP00000406873	MAPK1,RAF1,PDPK1,RHOA,PAK6
hsa04933	AGE-RAGE signaling pathway in diabetic complications	5	98	1.1	0.0011	9606.ENSP00000215832,9606.ENSP00000297494,9606.ENSP00000331736,9606.ENSP00000341208,9606.ENSP00000366307	MAPK1,NOS3,SELE,STAT5A,THBD
hsa05206	MicroRNAs in cancer	6	160	0.97	0.0011	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000311005,9606.ENSP00000400175	MAPK1,RAF1,ERBB3,ERBB2,MAPK7,RHOA
hsa05215	Prostate cancer	5	96	1.11	0.0011	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000344220,9606.ENSP00000380432	MAPK1,RAF1,ERBB2,PDPK1,INS
hsa04726	Serotonergic synapse	5	108	1.06	0.0015	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000360247,9606.ENSP00000419313	MAPK1,GNB3,RAF1,CYP2J2,TRPC1
hsa04370	VEGF signaling pathway	4	57	1.24	0.0016	9606.ENSP00000215832,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000297494	MAPK1,HSPB1,RAF1,NOS3
hsa04071	Sphingolipid signaling pathway	5	116	1.03	0.0019	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000297494,9606.ENSP00000344220,9606.ENSP00000400175	MAPK1,RAF1,NOS3,PDPK1,RHOA
hsa04510	Focal adhesion	6	198	0.88	0.0023	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000344220,9606.ENSP00000400175,9606.ENSP00000406873	MAPK1,RAF1,ERBB2,PDPK1,RHOA,PAK6
hsa05205	Proteoglycans in cancer	6	196	0.88	0.0023	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000344220,9606.ENSP00000400175	MAPK1,RAF1,ERBB3,ERBB2,PDPK1,RHOA
hsa04015	Rap1 signaling pathway	6	202	0.87	0.0025	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000321326,9606.ENSP00000380432,9606.ENSP00000400175	MAPK1,RAF1,CDH1,F2R,INS,RHOA
hsa04068	FoxO signaling pathway	5	127	0.99	0.0025	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220,9606.ENSP00000379842,9606.ENSP00000380432	MAPK1,RAF1,PDPK1,SGK3,INS
hsa04520	Adherens junction	4	67	1.17	0.0025	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000269571,9606.ENSP00000400175	MAPK1,CDH1,ERBB2,RHOA
hsa04810	Regulation of actin cytoskeleton	6	209	0.85	0.0025	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000321326,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000406873	MAPK1,RAF1,F2R,INS,RHOA,PAK6
hsa04917	Prolactin signaling pathway	4	69	1.16	0.0025	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208,9606.ENSP00000380432	MAPK1,RAF1,STAT5A,INS
hsa05230	Central carbon metabolism in cancer	4	69	1.16	0.0025	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000337332	MAPK1,RAF1,ERBB2,SIRT6
hsa01521	EGFR tyrosine kinase inhibitor resistance	4	78	1.1	0.0035	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000267101,9606.ENSP00000269571	MAPK1,RAF1,ERBB3,ERBB2
hsa04014	Ras signaling pathway	6	226	0.82	0.0035	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000406873	MAPK1,GNB3,RAF1,INS,RHOA,PAK6
hsa04921	Oxytocin signaling pathway	5	149	0.92	0.0039	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000297494,9606.ENSP00000311005,9606.ENSP00000400175	MAPK1,RAF1,NOS3,MAPK7,RHOA
hsa00350	Tyrosine metabolism	3	35	1.33	0.0046	9606.ENSP00000253799,9606.ENSP00000312326,9606.ENSP00000354511	AOC2,AOC3,COMT
hsa04211	Longevity regulating pathway	4	87	1.06	0.0046	9606.ENSP00000287820,9606.ENSP00000298552,9606.ENSP00000380432,9606.ENSP00000389814	PPARG,TSC1,INS,ADIPOQ
hsa04630	JAK-STAT signaling pathway	5	160	0.89	0.0047	9606.ENSP00000222139,9606.ENSP00000251849,9606.ENSP00000341208,9606.ENSP00000355370,9606.ENSP00000483403	EPOR,RAF1,STAT5A,CNTF,GHR
hsa05216	Thyroid cancer	3	36	1.31	0.0047	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000287820	MAPK1,CDH1,PPARG
hsa04022	cGMP-PKG signaling pathway	5	162	0.88	0.0048	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000297494,9606.ENSP00000380432,9606.ENSP00000400175	MAPK1,RAF1,NOS3,INS,RHOA
hsa04350	TGF-beta signaling pathway	4	91	1.04	0.0048	9606.ENSP00000215832,9606.ENSP00000245451,9606.ENSP00000347041,9606.ENSP00000400175	MAPK1,BMP4,FMOD,RHOA
hsa04960	Aldosterone-regulated sodium reabsorption	3	37	1.3	0.0048	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000380432	MAPK1,PDPK1,INS
hsa01100	Metabolic pathways	15	1447	0.41	0.0051	9606.ENSP00000253799,9606.ENSP00000256999,9606.ENSP00000281382,9606.ENSP00000297494,9606.ENSP00000307900,9606.ENSP00000312326,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000354511,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000362463,9606.ENSP00000383232,9606.ENSP00000422607	AOC2,FOLH1,PIGF,NOS3,GLUL,AOC3,SIRT6,ACACB,PRDX6,COMT,CYP2J2,PTGDS,GLO1,GGT1,ACSL1
hsa05152	Tuberculosis	5	168	0.87	0.0052	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000280357,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,RAF1,IL18,RHOA,TRAF6
hsa05231	Choline metabolism in cancer	4	96	1.01	0.0054	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000298552,9606.ENSP00000344220	MAPK1,RAF1,TSC1,PDPK1
hsa04360	Axon guidance	5	177	0.84	0.0061	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000400175,9606.ENSP00000406873,9606.ENSP00000419313	MAPK1,RAF1,RHOA,PAK6,TRPC1
hsa04974	Protein digestion and absorption	4	100	1.0	0.0061	9606.ENSP00000353731,9606.ENSP00000377055,9606.ENSP00000380901,9606.ENSP00000418525	DPP4,PRCP,COL8A2,MME
hsa05145	Toxoplasmosis	4	105	0.97	0.0070	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000361359,9606.ENSP00000433623	MAPK1,PDPK1,CD40,TRAF6
hsa04060	Cytokine-cytokine receptor interaction	6	282	0.72	0.0071	9606.ENSP00000222139,9606.ENSP00000245451,9606.ENSP00000280357,9606.ENSP00000355370,9606.ENSP00000361359,9606.ENSP00000483403	EPOR,BMP4,IL18,CNTF,CD40,GHR
hsa04066	HIF-1 signaling pathway	4	106	0.97	0.0071	9606.ENSP00000215832,9606.ENSP00000269571,9606.ENSP00000297494,9606.ENSP00000380432	MAPK1,ERBB2,NOS3,INS
hsa04930	Type II diabetes mellitus	3	46	1.21	0.0071	9606.ENSP00000215832,9606.ENSP00000380432,9606.ENSP00000389814	MAPK1,INS,ADIPOQ
hsa04931	Insulin resistance	4	107	0.97	0.0071	9606.ENSP00000297494,9606.ENSP00000341044,9606.ENSP00000344220,9606.ENSP00000380432	NOS3,ACACB,PDPK1,INS
hsa05130	Pathogenic Escherichia coli infection	5	187	0.82	0.0071	9606.ENSP00000215832,9606.ENSP00000280357,9606.ENSP00000321326,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,IL18,F2R,RHOA,TRAF6
hsa05144	Malaria	3	46	1.21	0.0071	9606.ENSP00000280357,9606.ENSP00000331736,9606.ENSP00000361359	IL18,SELE,CD40
hsa04020	Calcium signaling pathway	5	193	0.81	0.0074	9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000297494,9606.ENSP00000321326,9606.ENSP00000445772	ERBB3,ERBB2,NOS3,F2R,LTB4R2
hsa04724	Glutamatergic synapse	4	111	0.95	0.0074	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000307900,9606.ENSP00000419313	MAPK1,GNB3,GLUL,TRPC1
hsa04935	Growth hormone synthesis, secretion and action	4	118	0.92	0.0089	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208,9606.ENSP00000483403	MAPK1,RAF1,STAT5A,GHR
hsa04919	Thyroid hormone signaling pathway	4	119	0.92	0.0090	9606.ENSP00000215832,9606.ENSP00000245451,9606.ENSP00000251849,9606.ENSP00000344220	MAPK1,BMP4,RAF1,PDPK1
hsa05170	Human immunodeficiency virus 1 infection	5	204	0.78	0.0090	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000406873,9606.ENSP00000433623	MAPK1,GNB3,RAF1,PAK6,TRAF6
hsa04611	Platelet activation	4	122	0.91	0.0095	9606.ENSP00000215832,9606.ENSP00000297494,9606.ENSP00000321326,9606.ENSP00000400175	MAPK1,NOS3,F2R,RHOA
hsa05132	Salmonella infection	5	209	0.77	0.0096	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000280357,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,RAF1,IL18,RHOA,TRAF6
hsa05135	Yersinia infection	4	125	0.9	0.0100	9606.ENSP00000215832,9606.ENSP00000280357,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,IL18,RHOA,TRAF6
hsa04926	Relaxin signaling pathway	4	128	0.89	0.0107	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000297494	MAPK1,GNB3,RAF1,NOS3
hsa05163	Human cytomegalovirus infection	5	218	0.75	0.0110	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000298552,9606.ENSP00000400175	MAPK1,GNB3,RAF1,TSC1,RHOA
hsa00590	Arachidonic acid metabolism	3	61	1.09	0.0115	9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000383232	CYP2J2,PTGDS,GGT1
hsa04210	Apoptosis	4	132	0.88	0.0115	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220,9606.ENSP00000448665	MAPK1,RAF1,PDPK1,DDIT3
hsa04929	GnRH secretion	3	63	1.07	0.0122	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000419313	MAPK1,RAF1,TRPC1
hsa04714	Thermogenesis	5	229	0.73	0.0127	9606.ENSP00000287820,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000337332,9606.ENSP00000422607	PPARG,TSC1,PLIN1,SIRT6,ACSL1
hsa00061	Fatty acid biosynthesis	2	17	1.46	0.0129	9606.ENSP00000341044,9606.ENSP00000422607	ACACB,ACSL1
hsa00360	Phenylalanine metabolism	2	17	1.46	0.0129	9606.ENSP00000253799,9606.ENSP00000312326	AOC2,AOC3
hsa04664	Fc epsilon RI signaling pathway	3	66	1.05	0.0130	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220	MAPK1,RAF1,PDPK1
hsa05211	Renal cell carcinoma	3	66	1.05	0.0130	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000406873	MAPK1,RAF1,PAK6
hsa05221	Acute myeloid leukemia	3	66	1.05	0.0130	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208	MAPK1,RAF1,STAT5A
hsa05226	Gastric cancer	4	144	0.84	0.0138	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000269571	MAPK1,RAF1,CDH1,ERBB2
hsa04920	Adipocytokine signaling pathway	3	69	1.03	0.0139	9606.ENSP00000341044,9606.ENSP00000389814,9606.ENSP00000422607	ACACB,ADIPOQ,ACSL1
hsa01524	Platinum drug resistance	3	70	1.03	0.0142	9606.ENSP00000215832,9606.ENSP00000269571,9606.ENSP00000344220	MAPK1,ERBB2,PDPK1
hsa05010	Alzheimer disease	6	355	0.62	0.0147	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000309757,9606.ENSP00000380432,9606.ENSP00000418525,9606.ENSP00000448665	MAPK1,RAF1,LPL,INS,MME,DDIT3
hsa05218	Melanoma	3	72	1.01	0.0150	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000261769	MAPK1,RAF1,CDH1
hsa05212	Pancreatic cancer	3	73	1.01	0.0154	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571	MAPK1,RAF1,ERBB2
hsa05133	Pertussis	3	74	1.0	0.0157	9606.ENSP00000215832,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,RHOA,TRAF6
hsa00220	Arginine biosynthesis	2	21	1.37	0.0161	9606.ENSP00000297494,9606.ENSP00000307900	NOS3,GLUL
hsa05220	Chronic myeloid leukemia	3	75	1.0	0.0161	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208	MAPK1,RAF1,STAT5A
hsa05161	Hepatitis B	4	159	0.79	0.0174	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208,9606.ENSP00000433623	MAPK1,RAF1,STAT5A,TRAF6
hsa04614	Renin-angiotensin system	2	23	1.33	0.0183	9606.ENSP00000377055,9606.ENSP00000418525	PRCP,MME
hsa04610	Complement and coagulation cascades	3	82	0.96	0.0195	9606.ENSP00000321326,9606.ENSP00000353393,9606.ENSP00000366307	F2R,F8,THBD
hsa05210	Colorectal cancer	3	82	0.96	0.0195	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000400175	MAPK1,RAF1,RHOA
hsa04950	Maturity onset diabetes of the young	2	26	1.28	0.0220	9606.ENSP00000380432,9606.ENSP00000480291	INS,HNF1B
hsa04540	Gap junction	3	87	0.93	0.0221	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000311005	MAPK1,RAF1,MAPK7
hsa04621	NOD-like receptor signaling pathway	4	174	0.76	0.0221	9606.ENSP00000215832,9606.ENSP00000280357,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,IL18,RHOA,TRAF6
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	3	88	0.93	0.0223	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000433623	MAPK1,RAF1,TRAF6
hsa04912	GnRH signaling pathway	3	89	0.92	0.0227	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000311005	MAPK1,RAF1,MAPK7
hsa04640	Hematopoietic cell lineage	3	91	0.91	0.0238	9606.ENSP00000222139,9606.ENSP00000371958,9606.ENSP00000418525	EPOR,CD9,MME
hsa04657	IL-17 signaling pathway	3	92	0.91	0.0243	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000433623	MAPK1,MAPK7,TRAF6
hsa00410	beta-Alanine metabolism	2	29	1.23	0.0249	9606.ENSP00000253799,9606.ENSP00000312326	AOC2,AOC3
hsa04914	Progesterone-mediated oocyte maturation	3	94	0.9	0.0252	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000380432	MAPK1,RAF1,INS
hsa01522	Endocrine resistance	3	95	0.89	0.0256	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571	MAPK1,RAF1,ERBB2
hsa04062	Chemokine signaling pathway	4	186	0.73	0.0256	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000400175	MAPK1,GNB3,RAF1,RHOA
hsa04620	Toll-like receptor signaling pathway	3	101	0.87	0.0295	9606.ENSP00000215832,9606.ENSP00000361359,9606.ENSP00000433623	MAPK1,CD40,TRAF6
hsa04625	C-type lectin receptor signaling pathway	3	102	0.86	0.0300	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000400175	MAPK1,RAF1,RHOA
hsa04928	Parathyroid hormone synthesis, secretion and action	3	103	0.86	0.0305	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000400175	MAPK1,RAF1,RHOA
hsa00250	Alanine, aspartate and glutamate metabolism	2	36	1.14	0.0343	9606.ENSP00000256999,9606.ENSP00000307900	FOLH1,GLUL
hsa05143	African trypanosomiasis	2	36	1.14	0.0343	9606.ENSP00000280357,9606.ENSP00000331736	IL18,SELE
hsa04024	cAMP signaling pathway	4	208	0.68	0.0347	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000321326,9606.ENSP00000400175	MAPK1,RAF1,F2R,RHOA
hsa00260	Glycine, serine and threonine metabolism	2	38	1.12	0.0368	9606.ENSP00000253799,9606.ENSP00000312326	AOC2,AOC3
hsa00620	Pyruvate metabolism	2	38	1.12	0.0368	9606.ENSP00000341044,9606.ENSP00000362463	ACACB,GLO1
hsa05131	Shigellosis	4	218	0.66	0.0394	9606.ENSP00000215832,9606.ENSP00000280357,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,IL18,RHOA,TRAF6
hsa04380	Osteoclast differentiation	3	122	0.78	0.0444	9606.ENSP00000215832,9606.ENSP00000287820,9606.ENSP00000433623	MAPK1,PPARG,TRAF6
