#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
WP2795	Cardiac hypertrophic response	4	54	1.26	0.0017	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000311005,9606.ENSP00000344220	MAPK1,RAF1,MAPK7,PDPK1
WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer	4	53	1.27	0.0017	9606.ENSP00000215832,9606.ENSP00000248553,9606.ENSP00000267101,9606.ENSP00000321326	MAPK1,HSPB1,ERBB3,F2R
WP4321	Thermogenesis	5	108	1.06	0.0017	9606.ENSP00000287820,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000337332,9606.ENSP00000422607	PPARG,TSC1,PLIN1,SIRT6,ACSL1
WP615	Senescence and autophagy in cancer	5	105	1.07	0.0017	9606.ENSP00000215832,9606.ENSP00000231061,9606.ENSP00000251849,9606.ENSP00000380432,9606.ENSP00000476767	MAPK1,SPARC,RAF1,INS,FKBP8
WP4659	Gastrin signaling pathway	5	114	1.04	0.0022	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000287820,9606.ENSP00000400175	MAPK1,RAF1,CDH1,PPARG,RHOA
WP4970	Galanin receptor pathway	3	21	1.55	0.0022	9606.ENSP00000287820,9606.ENSP00000380432,9606.ENSP00000389814	PPARG,INS,ADIPOQ
WP306	Focal adhesion	6	196	0.88	0.0028	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000344220,9606.ENSP00000400175,9606.ENSP00000406873	MAPK1,RAF1,ERBB2,PDPK1,RHOA,PAK6
WP2895	Differentiation of white and brown adipocyte	3	25	1.47	0.0032	9606.ENSP00000245451,9606.ENSP00000287820,9606.ENSP00000389814	BMP4,PPARG,ADIPOQ
WP366	TGF-beta signaling pathway	5	132	0.97	0.0038	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000285407,9606.ENSP00000400175,9606.ENSP00000433623	MAPK1,RAF1,KLF10,RHOA,TRAF6
WP4767	FGFR3 signaling in chondrocyte proliferation and terminal differentiation	3	27	1.44	0.0038	9606.ENSP00000215832,9606.ENSP00000245451,9606.ENSP00000251849	MAPK1,BMP4,RAF1
WP4255	Non-small cell lung cancer	4	72	1.14	0.0039	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000341208	MAPK1,RAF1,ERBB2,STAT5A
WP4674	Head and neck squamous cell carcinoma	4	72	1.14	0.0039	9606.ENSP00000269571,9606.ENSP00000298552,9606.ENSP00000344220,9606.ENSP00000380252	ERBB2,TSC1,PDPK1,NFE2L2
WP4969	RAS and bradykinin pathways in COVID-19	3	29	1.41	0.0043	9606.ENSP00000215832,9606.ENSP00000297494,9606.ENSP00000400175	MAPK1,NOS3,RHOA
WP2037	Prolactin signaling pathway	4	76	1.12	0.0045	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000341208	MAPK1,RAF1,ERBB2,STAT5A
WP4538	Regulatory circuits of the STAT3 signaling pathway	4	78	1.1	0.0048	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000321326,9606.ENSP00000483403	MAPK1,MAPK7,F2R,GHR
WP2197	Endothelin pathways	3	32	1.37	0.0053	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000297494	MAPK1,RAF1,NOS3
WP51	Regulation of actin cytoskeleton	5	149	0.92	0.0054	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000321326,9606.ENSP00000400175,9606.ENSP00000406873	MAPK1,RAF1,F2R,RHOA,PAK6
WP4877	Host-pathogen interaction of human coronaviruses - MAPK signaling	3	35	1.33	0.0065	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000448665	MAPK1,RAF1,DDIT3
WP5098	T-cell activation SARS-CoV-2	4	86	1.06	0.0065	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000298552,9606.ENSP00000344220	MAPK1,RAF1,TSC1,PDPK1
WP382	MAPK signaling pathway	6	245	0.78	0.0068	9606.ENSP00000215832,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000311005,9606.ENSP00000433623,9606.ENSP00000448665	MAPK1,HSPB1,RAF1,MAPK7,TRAF6,DDIT3
WP4239	Epithelial to mesenchymal transition in colorectal cancer	5	160	0.89	0.0069	9606.ENSP00000215832,9606.ENSP00000231061,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000433623	MAPK1,SPARC,RAF1,CDH1,TRAF6
WP69	T-cell receptor (TCR) signaling pathway	4	89	1.05	0.0069	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220,9606.ENSP00000433623	MAPK1,RAF1,PDPK1,TRAF6
WP231	TNF-alpha signaling pathway	4	92	1.03	0.0075	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000307900,9606.ENSP00000331736	MAPK1,RAF1,GLUL,SELE
WP5124	Alzheimers disease	6	255	0.77	0.0078	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000309757,9606.ENSP00000380432,9606.ENSP00000418525,9606.ENSP00000448665	MAPK1,RAF1,LPL,INS,MME,DDIT3
WP127	IL-5 signaling pathway	3	40	1.27	0.0081	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208	MAPK1,RAF1,STAT5A
WP136	Phase I biotransformations, non P450	2	8	1.79	0.0081	9606.ENSP00000222572,9606.ENSP00000265627	PON2,PON3
WP2059	Alzheimers disease and miRNA effects	6	258	0.76	0.0081	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000309757,9606.ENSP00000380432,9606.ENSP00000418525,9606.ENSP00000448665	MAPK1,RAF1,LPL,INS,MME,DDIT3
WP2526	PDGF pathway	3	40	1.27	0.0081	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000400175	MAPK1,RAF1,RHOA
WP2806	Complement system	4	97	1.01	0.0082	9606.ENSP00000331736,9606.ENSP00000361359,9606.ENSP00000378046,9606.ENSP00000389814	SELE,CD40,FKBP2,ADIPOQ
WP49	IL-2 signaling pathway	3	42	1.25	0.0086	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208	MAPK1,RAF1,STAT5A
WP4754	IL-18 signaling pathway	6	270	0.74	0.0092	9606.ENSP00000215832,9606.ENSP00000248553,9606.ENSP00000280357,9606.ENSP00000341044,9606.ENSP00000389814,9606.ENSP00000433623	MAPK1,HSPB1,IL18,ACACB,ADIPOQ,TRAF6
WP1591	Heart development	3	44	1.23	0.0093	9606.ENSP00000215832,9606.ENSP00000245451,9606.ENSP00000267101	MAPK1,BMP4,ERBB3
WP2332	Interleukin-11 signaling pathway	3	44	1.23	0.0093	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220	MAPK1,RAF1,PDPK1
WP4223	Ras signaling	5	179	0.84	0.0093	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000400175,9606.ENSP00000406873	MAPK1,GNB3,RAF1,RHOA,PAK6
WP2848	Pluripotent stem cell differentiation pathway	3	48	1.19	0.0115	9606.ENSP00000245451,9606.ENSP00000355370,9606.ENSP00000380432	BMP4,CNTF,INS
WP286	IL-3 signaling pathway	3	49	1.18	0.0120	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208	MAPK1,RAF1,STAT5A
WP3594	Circadian rhythm genes	5	199	0.79	0.0137	9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000360687,9606.ENSP00000389814,9606.ENSP00000480291	KLF10,PPARG,PTGDS,ADIPOQ,HNF1B
WP3931	Embryonic stem cell pluripotency pathways	4	116	0.93	0.0137	9606.ENSP00000215832,9606.ENSP00000245451,9606.ENSP00000251849,9606.ENSP00000311005	MAPK1,BMP4,RAF1,MAPK7
WP4787	Osteoblast differentiation and related diseases	4	118	0.92	0.0142	9606.ENSP00000215832,9606.ENSP00000245451,9606.ENSP00000287820,9606.ENSP00000311005	MAPK1,BMP4,PPARG,MAPK7
WP2814	Mammary gland development pathway - Puberty (Stage 2 of 4)	2	13	1.58	0.0153	9606.ENSP00000269571,9606.ENSP00000341208	ERBB2,STAT5A
WP4211	Transcriptional cascade regulating adipogenesis	2	13	1.58	0.0153	9606.ENSP00000287820,9606.ENSP00000448665	PPARG,DDIT3
WP4205	MET in type 1 papillary renal cell carcinoma	3	58	1.11	0.0175	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000406873	MAPK1,RAF1,PAK6
WP558	Complement and coagulation cascades	3	58	1.11	0.0175	9606.ENSP00000321326,9606.ENSP00000353393,9606.ENSP00000366307	F2R,F8,THBD
WP304	Kit receptor signaling pathway	3	59	1.1	0.0178	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208	MAPK1,RAF1,STAT5A
WP3853	ERK pathway in Huntingtons disease	2	15	1.52	0.0184	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP4872	MAP3K1 role in promoting and blocking gonadal determination	2	16	1.49	0.0204	9606.ENSP00000215832,9606.ENSP00000400175	MAPK1,RHOA
WP5109	Familial hyperlipidemia type 2	2	16	1.49	0.0204	9606.ENSP00000309757,9606.ENSP00000483403	LPL,GHR
WP2032	Thyroid stimulating hormone (TSH) signaling pathway	3	66	1.05	0.0221	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220	MAPK1,RAF1,PDPK1
WP22	IL-9 signaling pathway	2	17	1.46	0.0221	9606.ENSP00000215832,9606.ENSP00000341208	MAPK1,STAT5A
WP3303	RAC1/PAK1/p38/MMP2 pathway	3	67	1.04	0.0221	9606.ENSP00000215832,9606.ENSP00000269571,9606.ENSP00000341208	MAPK1,ERBB2,STAT5A
WP3935	Leptin-insulin signaling overlap	2	17	1.46	0.0221	9606.ENSP00000344220,9606.ENSP00000380432	PDPK1,INS
WP4462	Platelet-mediated interactions with vascular and circulating cells	2	17	1.46	0.0221	9606.ENSP00000331736,9606.ENSP00000361359	SELE,CD40
WP4673	Male infertility	4	141	0.85	0.0221	9606.ENSP00000222572,9606.ENSP00000256999,9606.ENSP00000297494,9606.ENSP00000380252	PON2,FOLH1,NOS3,NFE2L2
WP4685	Melanoma	3	66	1.05	0.0221	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000261769	MAPK1,RAF1,CDH1
WP5083	Neuroinflammation and glutamatergic signaling	4	140	0.85	0.0221	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000307900,9606.ENSP00000355370	SLC2A3,MAPK1,GLUL,CNTF
WP1403	AMP-activated protein kinase (AMPK) signaling	3	68	1.04	0.0223	9606.ENSP00000298552,9606.ENSP00000341044,9606.ENSP00000389814	TSC1,ACACB,ADIPOQ
WP2884	NRF2 pathway	4	143	0.84	0.0223	9606.ENSP00000075120,9606.ENSP00000342026,9606.ENSP00000380252,9606.ENSP00000383232	SLC2A3,PRDX6,NFE2L2,GGT1
WP3859	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition	2	18	1.44	0.0223	9606.ENSP00000215832,9606.ENSP00000261769	MAPK1,CDH1
WP4301	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells	2	18	1.44	0.0223	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP1982	Sterol regulatory element-binding proteins (SREBP) signaling	3	69	1.03	0.0225	9606.ENSP00000287820,9606.ENSP00000309757,9606.ENSP00000380432	PPARG,LPL,INS
WP4478	LTF danger signal response pathway	2	19	1.42	0.0233	9606.ENSP00000215832,9606.ENSP00000433623	MAPK1,TRAF6
WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3	3	71	1.02	0.0238	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000361359	MAPK1,MAPK7,CD40
WP4206	Hereditary leiomyomatosis and renal cell carcinoma pathway	2	20	1.39	0.0250	9606.ENSP00000341044,9606.ENSP00000380252	ACACB,NFE2L2
WP4216	Chromosomal and microsatellite instability in colorectal cancer 	3	73	1.01	0.0250	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000400175	MAPK1,RAF1,RHOA
WP4666	Hepatitis B infection	4	151	0.82	0.0250	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000341208,9606.ENSP00000433623	MAPK1,RAF1,STAT5A,TRAF6
WP732	Serotonin receptor 2 and ELK-SRF/GATA4 signaling	2	20	1.39	0.0250	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP1584	Type II diabetes mellitus	2	22	1.35	0.0285	9606.ENSP00000215832,9606.ENSP00000389814	MAPK1,ADIPOQ
WP2509	Nanoparticle triggered autophagic cell death	2	22	1.35	0.0285	9606.ENSP00000298552,9606.ENSP00000380432	TSC1,INS
WP357	Fatty acid biosynthesis	2	22	1.35	0.0285	9606.ENSP00000341044,9606.ENSP00000422607	ACACB,ACSL1
WP3599	Transcription factor regulation in adipogenesis	2	22	1.35	0.0285	9606.ENSP00000287820,9606.ENSP00000389814	PPARG,ADIPOQ
WP4141	PI3K/AKT/mTOR - VitD3 signaling	2	22	1.35	0.0285	9606.ENSP00000075120,9606.ENSP00000298552	SLC2A3,TSC1
WP5103	Progeria-associated lipodystrophy	2	22	1.35	0.0285	9606.ENSP00000287820,9606.ENSP00000380432	PPARG,INS
WP262	Ebstein-Barr virus LMP1 signaling	2	23	1.33	0.0291	9606.ENSP00000215832,9606.ENSP00000433623	MAPK1,TRAF6
WP1528	Physiological and pathological hypertrophy of the heart	2	24	1.31	0.0312	9606.ENSP00000215832,9606.ENSP00000400175	MAPK1,RHOA
WP1539	Angiogenesis	2	24	1.31	0.0312	9606.ENSP00000215832,9606.ENSP00000297494	MAPK1,NOS3
WP2865	IL1 and megakaryocytes in obesity	2	24	1.31	0.0312	9606.ENSP00000280357,9606.ENSP00000321326	IL18,F2R
WP4925	Unfolded protein response	2	24	1.31	0.0312	9606.ENSP00000380252,9606.ENSP00000448665	NFE2L2,DDIT3
WP205	IL-7 signaling pathway	2	25	1.3	0.0324	9606.ENSP00000215832,9606.ENSP00000341208	MAPK1,STAT5A
WP26	S1P receptor signal transduction	2	25	1.3	0.0324	9606.ENSP00000215832,9606.ENSP00000311005	MAPK1,MAPK7
WP167	Eicosanoid synthesis	2	26	1.28	0.0341	9606.ENSP00000360687,9606.ENSP00000383232	PTGDS,GGT1
WP2035	Follicle stimulating hormone (FSH) signaling pathway	2	27	1.26	0.0363	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP3613	Photodynamic therapy-induced unfolded protein response	2	27	1.26	0.0363	9606.ENSP00000380252,9606.ENSP00000448665	NFE2L2,DDIT3
WP4856	Intracellular trafficking proteins involved in CMT neuropathy	2	27	1.26	0.0363	9606.ENSP00000248553,9606.ENSP00000484631	HSPB1,PMP22
WP2643	Nanoparticle-mediated activation of receptor signaling	2	28	1.25	0.0377	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP2877	Vitamin D receptor pathway	4	182	0.74	0.0390	9606.ENSP00000274695,9606.ENSP00000361359,9606.ENSP00000366307,9606.ENSP00000371958	CDKAL1,CD40,THBD,CD9
WP3972	PDGFR-beta pathway	2	29	1.23	0.0396	9606.ENSP00000251849,9606.ENSP00000341208	RAF1,STAT5A
WP2870	Extracellular vesicle-mediated signaling in recipient cells	2	30	1.22	0.0417	9606.ENSP00000251849,9606.ENSP00000269571	RAF1,ERBB2
WP4304	Oligodendrocyte specification and differentiation, leading to myelin components for CNS	2	30	1.22	0.0417	9606.ENSP00000245451,9606.ENSP00000355370	BMP4,CNTF
WP23	B cell receptor signaling pathway	3	97	0.88	0.0429	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000344220	MAPK1,RAF1,PDPK1
WP2817	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)	2	31	1.2	0.0432	9606.ENSP00000267101,9606.ENSP00000269571	ERBB3,ERBB2
WP3858	Toll-like receptor signaling related to MyD88	2	31	1.2	0.0432	9606.ENSP00000215832,9606.ENSP00000433623	MAPK1,TRAF6
WP2064	Neural crest differentiation	3	100	0.87	0.0451	9606.ENSP00000245451,9606.ENSP00000261769,9606.ENSP00000484631	BMP4,CDH1,PMP22
WP2112	IL-17 signaling pathway	2	32	1.19	0.0451	9606.ENSP00000215832,9606.ENSP00000433623	MAPK1,TRAF6
WP2839	Hair follicle development: organogenesis - part 2 of 3	2	32	1.19	0.0451	9606.ENSP00000245451,9606.ENSP00000261769	BMP4,CDH1
WP244	Alpha 6 beta 4 signaling pathway	2	33	1.18	0.0465	9606.ENSP00000215832,9606.ENSP00000400175	MAPK1,RHOA
WP3676	BDNF-TrkB signaling	2	33	1.18	0.0465	9606.ENSP00000215832,9606.ENSP00000298552	MAPK1,TSC1
WP3981	miRNA regulation of prostate cancer signaling pathways	2	33	1.18	0.0465	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP422	MAPK cascade	2	33	1.18	0.0465	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP4838	Regucalcin in proximal tubule epithelial kidney cells	2	33	1.18	0.0465	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP75	Toll-like receptor signaling pathway	3	103	0.86	0.0465	9606.ENSP00000215832,9606.ENSP00000361359,9606.ENSP00000433623	MAPK1,CD40,TRAF6
WP143	Fatty acid beta-oxidation	2	34	1.16	0.0469	9606.ENSP00000309757,9606.ENSP00000422607	LPL,ACSL1
WP313	Hepatocyte growth factor receptor signaling	2	34	1.16	0.0469	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
WP400	p38 MAPK signaling pathway	2	34	1.16	0.0469	9606.ENSP00000248553,9606.ENSP00000448665	HSPB1,DDIT3
WP4542	Overview of leukocyte-intrinsic Hippo pathway functions	2	34	1.16	0.0469	9606.ENSP00000309757,9606.ENSP00000400175	LPL,RHOA
WP2882	Nuclear receptors meta-pathway	5	316	0.59	0.0470	9606.ENSP00000075120,9606.ENSP00000342026,9606.ENSP00000366307,9606.ENSP00000380252,9606.ENSP00000383232	SLC2A3,PRDX6,THBD,NFE2L2,GGT1
WP3617	Photodynamic therapy-induced NF-kB survival signaling	2	35	1.15	0.0477	9606.ENSP00000331736,9606.ENSP00000433623	SELE,TRAF6
WP4844	Influence of laminopathies on Wnt signaling	2	35	1.15	0.0477	9606.ENSP00000287820,9606.ENSP00000389814	PPARG,ADIPOQ
