#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005901	Caveola	5	78	1.2	0.0024	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000297494,9606.ENSP00000321326,9606.ENSP00000331736	MAPK1,CDH1,NOS3,F2R,SELE
GO:0009986	Cell surface	13	824	0.59	0.0029	9606.ENSP00000231061,9606.ENSP00000256999,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000321326,9606.ENSP00000353731,9606.ENSP00000355361,9606.ENSP00000361359,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000389814,9606.ENSP00000418525,9606.ENSP00000483403	SPARC,FOLH1,LPL,AOC3,F2R,DPP4,CD47,CD40,THBD,CD9,ADIPOQ,MME,GHR
GO:0043226	Organelle	70	13515	0.11	0.0042	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000222572,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000269571,9606.ENSP00000274695,9606.ENSP00000281382,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000321326,9606.ENSP00000331736,9606.ENSP00000335091,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000380759,9606.ENSP00000380901,9606.ENSP00000383115,9606.ENSP00000383232,9606.ENSP00000387164,9606.ENSP00000389814,9606.ENSP00000400175,9606.ENSP00000406873,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455,9606.ENSP00000445772,9606.ENSP00000448665,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000483599	SLC2A3,MAPK1,EPOR,PON2,GNB3,SPARC,HSPE1,BMP4,HSPB1,RAF1,FOLH1,CDH1,PON3,ERBB2,CDKAL1,PIGF,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,PLIN1,GLUL,MAPK7,AOC3,F2R,SELE,ZNRF1,SIRT6,ACACB,STAT5A,PRDX6,PDPK1,FMOD,F8,DPP4,COMT,CD47,CYP2J2,PTGDS,CD40,GLO1,THBD,CD9,PRCP,FKBP2,SGK3,NFE2L2,INS,PRMT2,COL8A2,COLEC12,GGT1,CPVL,ADIPOQ,RHOA,PAK6,RARRES2,MME,ACSL1,TRAF6,NUCB2,LTB4R2,DDIT3,FKBP8,HNF1B,GHR,SPON2
GO:0038143	ERBB3:ERBB2 complex	2	2	2.39	0.0090	9606.ENSP00000267101,9606.ENSP00000269571	ERBB3,ERBB2
GO:0030141	Secretory granule	12	845	0.55	0.0130	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000231061,9606.ENSP00000342026,9606.ENSP00000353393,9606.ENSP00000355361,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000418525	SLC2A3,MAPK1,SPARC,PRDX6,F8,CD47,CD9,PRCP,INS,RHOA,RARRES2,MME
GO:0016020	Membrane	53	9072	0.16	0.0136	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000222572,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000253799,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000274695,9606.ENSP00000281382,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000321326,9606.ENSP00000331736,9606.ENSP00000335091,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000378046,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000383115,9606.ENSP00000383232,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000419313,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455,9606.ENSP00000445772,9606.ENSP00000476767,9606.ENSP00000483403,9606.ENSP00000484631	SLC2A3,MAPK1,EPOR,PON2,GNB3,SPARC,HSPE1,HSPB1,RAF1,AOC2,FOLH1,CDH1,ERBB3,ERBB2,CDKAL1,PIGF,NOS3,TSC1,GLUL,LPL,AOC3,F2R,SELE,ZNRF1,ACACB,PRDX6,PDPK1,F8,DPP4,COMT,CD47,CYP2J2,PTGDS,CD40,GLO1,THBD,CD9,PRCP,FKBP2,NFE2L2,INS,COLEC12,GGT1,RHOA,MME,TRPC1,ACSL1,TRAF6,NUCB2,LTB4R2,FKBP8,GHR,PMP22
GO:0005622	Intracellular	71	14276	0.09	0.0157	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000222572,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000253799,9606.ENSP00000256999,9606.ENSP00000261769,9606.ENSP00000265627,9606.ENSP00000269571,9606.ENSP00000274695,9606.ENSP00000280357,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000307900,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000321326,9606.ENSP00000331736,9606.ENSP00000335091,9606.ENSP00000337332,9606.ENSP00000341044,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000378046,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000380759,9606.ENSP00000380901,9606.ENSP00000383115,9606.ENSP00000389814,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000406873,9606.ENSP00000418009,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455,9606.ENSP00000445772,9606.ENSP00000448665,9606.ENSP00000476767,9606.ENSP00000480291,9606.ENSP00000483403	SLC2A3,MAPK1,EPOR,PON2,GNB3,SPARC,HSPE1,BMP4,HSPB1,RAF1,AOC2,FOLH1,CDH1,PON3,ERBB2,CDKAL1,IL18,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,PLIN1,GLUL,MAPK7,AOC3,F2R,SELE,ZNRF1,SIRT6,ACACB,STAT5A,PRDX6,PDPK1,FMOD,F8,DPP4,COMT,CD47,CNTF,CYP2J2,PTGDS,CD40,GLO1,THBD,CD9,PRCP,FBXO8,FKBP2,SGK3,NFE2L2,INS,PRMT2,COL8A2,COLEC12,ADIPOQ,ALPK1,RHOA,PAK6,RARRES2,MME,ACSL1,TRAF6,NUCB2,LTB4R2,DDIT3,FKBP8,HNF1B,GHR
GO:0098588	Bounding membrane of organelle	20	2107	0.37	0.0157	9606.ENSP00000075120,9606.ENSP00000231061,9606.ENSP00000251849,9606.ENSP00000269571,9606.ENSP00000297494,9606.ENSP00000335091,9606.ENSP00000341044,9606.ENSP00000353393,9606.ENSP00000353731,9606.ENSP00000355361,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000380432,9606.ENSP00000383115,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000433623,9606.ENSP00000436455	SLC2A3,SPARC,RAF1,ERBB2,NOS3,ZNRF1,ACACB,F8,DPP4,CD47,THBD,CD9,PRCP,INS,COLEC12,RHOA,MME,ACSL1,TRAF6,NUCB2
GO:0099503	Secretory vesicle	13	1010	0.5	0.0157	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000231061,9606.ENSP00000335091,9606.ENSP00000342026,9606.ENSP00000353393,9606.ENSP00000355361,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000418525	SLC2A3,MAPK1,SPARC,ZNRF1,PRDX6,F8,CD47,CD9,PRCP,INS,RHOA,RARRES2,MME
GO:0030667	Secretory granule membrane	7	300	0.76	0.0160	9606.ENSP00000075120,9606.ENSP00000231061,9606.ENSP00000355361,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000400175,9606.ENSP00000418525	SLC2A3,SPARC,CD47,CD9,PRCP,RHOA,MME
GO:0045121	Membrane raft	7	324	0.73	0.0243	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000297494,9606.ENSP00000321326,9606.ENSP00000331736,9606.ENSP00000353731,9606.ENSP00000418525	MAPK1,CDH1,NOS3,F2R,SELE,DPP4,MME
GO:0005768	Endosome	12	959	0.49	0.0289	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000269571,9606.ENSP00000312326,9606.ENSP00000321326,9606.ENSP00000335091,9606.ENSP00000379842,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000433623,9606.ENSP00000448665	MAPK1,CDH1,ERBB2,AOC3,F2R,ZNRF1,SGK3,INS,RHOA,MME,TRAF6,DDIT3
GO:0005887	Integral component of plasma membrane	16	1623	0.39	0.0402	9606.ENSP00000075120,9606.ENSP00000222139,9606.ENSP00000256999,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000321326,9606.ENSP00000331736,9606.ENSP00000355361,9606.ENSP00000361359,9606.ENSP00000366307,9606.ENSP00000371958,9606.ENSP00000418525,9606.ENSP00000419313,9606.ENSP00000433623,9606.ENSP00000445772,9606.ENSP00000483403	SLC2A3,EPOR,FOLH1,ERBB3,ERBB2,F2R,SELE,CD47,CD40,THBD,CD9,MME,TRPC1,TRAF6,LTB4R2,GHR
