#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
BTO:0000083	Female reproductive system	47	5799	0.3	5.55e-06	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222572,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000283928,9606.ENSP00000284031,9606.ENSP00000284984,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000360687,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377055,9606.ENSP00000377280,9606.ENSP00000379842,9606.ENSP00000380252,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000422607,9606.ENSP00000476767,9606.ENSP00000483599,9606.ENSP00000484631	SLC2A3,MAPK1,PON2,SPARC,HSPE1,BMP4,HSPB1,RAF1,CDH1,ERBB3,ERBB2,JAZF1,DDAH1,ADAMTS1,KLF10,PPARG,NOS3,TSC1,GLUL,LPL,MAPK7,AOC3,SELE,STAT5A,PRDX6,PDPK1,FMOD,DPP4,COMT,CD47,CNTF,PTGDS,CD40,GLO1,CD9,PRCP,FBXO8,SGK3,NFE2L2,COLEC12,CPVL,RHOA,MME,ACSL1,FKBP8,SPON2,PMP22
BTO:0001078	Placenta	20	1176	0.62	5.55e-06	9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000483599	SPARC,BMP4,HSPB1,RAF1,CDH1,ERBB3,KLF10,PPARG,NOS3,LPL,AOC3,SELE,FMOD,DPP4,COMT,COLEC12,CPVL,RHOA,MME,SPON2
BTO:0003099	Internal female genital organ	30	2593	0.46	5.55e-06	9606.ENSP00000075120,9606.ENSP00000231061,9606.ENSP00000233893,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000341208,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000355361,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377280,9606.ENSP00000380252,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000483599	SLC2A3,SPARC,HSPE1,BMP4,HSPB1,RAF1,CDH1,ERBB3,KLF10,PPARG,NOS3,LPL,AOC3,SELE,STAT5A,PDPK1,FMOD,DPP4,COMT,CD47,CD40,GLO1,CD9,FBXO8,NFE2L2,COLEC12,CPVL,RHOA,MME,SPON2
BTO:0000284	Organism form	26	2239	0.46	5.03e-05	9606.ENSP00000222139,9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000378046,9606.ENSP00000380432,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000483599	EPOR,SPARC,BMP4,HSPB1,RAF1,CDH1,ERBB3,KLF10,PPARG,NOS3,TSC1,LPL,MAPK7,AOC3,SELE,PDPK1,FMOD,DPP4,COMT,FKBP2,INS,COLEC12,CPVL,RHOA,MME,SPON2
BTO:0001487	Adipose tissue	8	166	1.08	5.86e-05	9606.ENSP00000287820,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000341044,9606.ENSP00000380432,9606.ENSP00000389814,9606.ENSP00000400175	PPARG,PLIN1,LPL,AOC3,ACACB,INS,ADIPOQ,RHOA
BTO:0000174	Embryonic structure	25	2132	0.46	6.77e-05	9606.ENSP00000222139,9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000285407,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000378046,9606.ENSP00000383115,9606.ENSP00000387164,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000483599	EPOR,SPARC,BMP4,HSPB1,RAF1,CDH1,ERBB3,KLF10,PPARG,NOS3,TSC1,LPL,MAPK7,AOC3,SELE,PDPK1,FMOD,DPP4,COMT,FKBP2,COLEC12,CPVL,RHOA,MME,SPON2
BTO:0000583	Bone marrow cancer cell	11	395	0.84	6.96e-05	9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000307900,9606.ENSP00000337332,9606.ENSP00000341208,9606.ENSP00000380252,9606.ENSP00000380432	MAPK1,EPOR,HSPB1,RAF1,ERBB3,ERBB2,GLUL,SIRT6,STAT5A,NFE2L2,INS
BTO:0000443	Adipocyte	5	38	1.51	7.92e-05	9606.ENSP00000287820,9606.ENSP00000300055,9606.ENSP00000312326,9606.ENSP00000380432,9606.ENSP00000389814	PPARG,PLIN1,AOC3,INS,ADIPOQ
BTO:0004042	Subcutaneous adipose tissue	3	4	2.27	0.00018	9606.ENSP00000287820,9606.ENSP00000380432,9606.ENSP00000389814	PPARG,INS,ADIPOQ
BTO:0001107	Preadipocyte	3	5	2.17	0.00026	9606.ENSP00000287820,9606.ENSP00000380432,9606.ENSP00000389814	PPARG,INS,ADIPOQ
BTO:0000011	3T3-L1 cell	3	6	2.09	0.00038	9606.ENSP00000287820,9606.ENSP00000380432,9606.ENSP00000389814	PPARG,INS,ADIPOQ
BTO:0000580	Blood cancer cell	16	1098	0.56	0.00053	9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000233893,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000307900,9606.ENSP00000337332,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000355361,9606.ENSP00000361359,9606.ENSP00000380252,9606.ENSP00000422607	MAPK1,EPOR,HSPE1,HSPB1,RAF1,ERBB3,ERBB2,GLUL,SIRT6,STAT5A,PRDX6,PDPK1,CD47,CD40,NFE2L2,ACSL1
BTO:0000089	Blood	20	1675	0.47	0.00059	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000233893,9606.ENSP00000248553,9606.ENSP00000280357,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000337332,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000353731,9606.ENSP00000355361,9606.ENSP00000361359,9606.ENSP00000362463,9606.ENSP00000371958,9606.ENSP00000377280,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000484631	SLC2A3,MAPK1,EPOR,HSPE1,HSPB1,IL18,NOS3,TSC1,SIRT6,PRDX6,PDPK1,DPP4,CD47,CD40,GLO1,CD9,FBXO8,INS,RHOA,PMP22
BTO:0000421	Connective tissue	14	871	0.6	0.00068	9606.ENSP00000075120,9606.ENSP00000231061,9606.ENSP00000284031,9606.ENSP00000287820,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000312326,9606.ENSP00000341044,9606.ENSP00000341208,9606.ENSP00000342026,9606.ENSP00000380432,9606.ENSP00000389814,9606.ENSP00000400175,9606.ENSP00000484631	SLC2A3,SPARC,DDAH1,PPARG,PLIN1,LPL,AOC3,ACACB,STAT5A,PRDX6,INS,ADIPOQ,RHOA,PMP22
