#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
KW-0735	Signal-anchor	8	444	0.65	0.0312	9606.ENSP00000256999,9606.ENSP00000312326,9606.ENSP00000353731,9606.ENSP00000354511,9606.ENSP00000383115,9606.ENSP00000383232,9606.ENSP00000418525,9606.ENSP00000422607	FOLH1,AOC3,DPP4,COMT,COLEC12,GGT1,MME,ACSL1
KW-0128	Catecholamine metabolism	2	7	1.85	0.0318	9606.ENSP00000253799,9606.ENSP00000354511	AOC2,COMT
KW-9995	Disease	29	3996	0.25	0.0328	9606.ENSP00000222139,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000274695,9606.ENSP00000283928,9606.ENSP00000287820,9606.ENSP00000298552,9606.ENSP00000307900,9606.ENSP00000309757,9606.ENSP00000353393,9606.ENSP00000354511,9606.ENSP00000361359,9606.ENSP00000366307,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000380901,9606.ENSP00000383232,9606.ENSP00000389814,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000448665,9606.ENSP00000480291,9606.ENSP00000483403,9606.ENSP00000484631	EPOR,GNB3,SPARC,BMP4,HSPB1,RAF1,CDH1,ERBB3,CDKAL1,JAZF1,PPARG,TSC1,GLUL,LPL,F8,COMT,CD40,THBD,NFE2L2,INS,COL8A2,GGT1,ADIPOQ,RHOA,MME,DDIT3,HNF1B,GHR,PMP22
KW-0130	Cell adhesion	8	474	0.62	0.0340	9606.ENSP00000261769,9606.ENSP00000312326,9606.ENSP00000331736,9606.ENSP00000353731,9606.ENSP00000355361,9606.ENSP00000371958,9606.ENSP00000380901,9606.ENSP00000483599	CDH1,AOC3,SELE,DPP4,CD47,CD9,COL8A2,SPON2
KW-0443	Lipid metabolism	8	482	0.61	0.0340	9606.ENSP00000283928,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000341044,9606.ENSP00000342026,9606.ENSP00000360247,9606.ENSP00000360687,9606.ENSP00000422607	JAZF1,PLIN1,LPL,ACACB,PRDX6,CYP2J2,PTGDS,ACSL1
KW-0801	TPQ	2	8	1.79	0.0340	9606.ENSP00000253799,9606.ENSP00000312326	AOC2,AOC3
KW-0808	Transferase	17	1808	0.37	0.0340	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000274695,9606.ENSP00000307900,9606.ENSP00000311005,9606.ENSP00000335091,9606.ENSP00000337332,9606.ENSP00000344220,9606.ENSP00000354511,9606.ENSP00000379842,9606.ENSP00000380759,9606.ENSP00000383232,9606.ENSP00000398048,9606.ENSP00000406873,9606.ENSP00000433623	MAPK1,RAF1,ERBB3,ERBB2,CDKAL1,GLUL,MAPK7,ZNRF1,SIRT6,PDPK1,COMT,SGK3,PRMT2,GGT1,ALPK1,PAK6,TRAF6
KW-0094	Blood coagulation	3	46	1.21	0.0379	9606.ENSP00000321326,9606.ENSP00000353393,9606.ENSP00000366307	F2R,F8,THBD
KW-0418	Kinase	9	629	0.55	0.0379	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000311005,9606.ENSP00000344220,9606.ENSP00000379842,9606.ENSP00000398048,9606.ENSP00000406873	MAPK1,RAF1,ERBB3,ERBB2,MAPK7,PDPK1,SGK3,ALPK1,PAK6
KW-0723	Serine/threonine-protein kinase	7	387	0.65	0.0379	9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000311005,9606.ENSP00000344220,9606.ENSP00000379842,9606.ENSP00000398048,9606.ENSP00000406873	MAPK1,RAF1,MAPK7,PDPK1,SGK3,ALPK1,PAK6
