#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	5	105	1.07	0.0161	9606.ENSP00000215832,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000380432,9606.ENSP00000433623	MAPK1,ERBB3,ERBB2,INS,TRAF6
HSA-1257604	PIP3 activates AKT signaling	7	264	0.82	0.0197	9606.ENSP00000215832,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000287820,9606.ENSP00000344220,9606.ENSP00000380432,9606.ENSP00000433623	MAPK1,ERBB3,ERBB2,PPARG,PDPK1,INS,TRAF6
HSA-140875	Common Pathway of Fibrin Clot Formation	3	22	1.53	0.0210	9606.ENSP00000321326,9606.ENSP00000353393,9606.ENSP00000366307	F2R,F8,THBD
HSA-982772	Growth hormone receptor signaling	3	23	1.51	0.0220	9606.ENSP00000215832,9606.ENSP00000341208,9606.ENSP00000483403	MAPK1,STAT5A,GHR
HSA-392451	G beta:gamma signalling through PI3Kgamma	3	25	1.47	0.0259	9606.ENSP00000229264,9606.ENSP00000344220,9606.ENSP00000400175	GNB3,PDPK1,RHOA
HSA-1474244	Extracellular matrix organization	7	301	0.76	0.0304	9606.ENSP00000231061,9606.ENSP00000245451,9606.ENSP00000261769,9606.ENSP00000284984,9606.ENSP00000347041,9606.ENSP00000355361,9606.ENSP00000380901	SPARC,BMP4,CDH1,ADAMTS1,FMOD,CD47,COL8A2
HSA-168249	Innate Immune System	13	1025	0.5	0.0304	9606.ENSP00000075120,9606.ENSP00000215832,9606.ENSP00000251849,9606.ENSP00000297494,9606.ENSP00000311005,9606.ENSP00000342026,9606.ENSP00000344220,9606.ENSP00000355361,9606.ENSP00000377055,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000418525,9606.ENSP00000433623	SLC2A3,MAPK1,RAF1,NOS3,MAPK7,PRDX6,PDPK1,CD47,PRCP,ALPK1,RHOA,MME,TRAF6
HSA-1306955	GRB7 events in ERBB2 signaling	2	5	2.0	0.0359	9606.ENSP00000267101,9606.ENSP00000269571	ERBB3,ERBB2
HSA-1266738	Developmental Biology	13	1087	0.47	0.0386	9606.ENSP00000215832,9606.ENSP00000269571,9606.ENSP00000287820,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000360687,9606.ENSP00000380432,9606.ENSP00000389814,9606.ENSP00000400175,9606.ENSP00000419313,9606.ENSP00000480291,9606.ENSP00000484631	MAPK1,ERBB2,PPARG,PLIN1,LPL,MAPK7,PTGDS,INS,ADIPOQ,RHOA,TRPC1,HNF1B,PMP22
HSA-162582	Signal Transduction	23	2741	0.32	0.0386	9606.ENSP00000215832,9606.ENSP00000222139,9606.ENSP00000229264,9606.ENSP00000231061,9606.ENSP00000248553,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000287820,9606.ENSP00000297494,9606.ENSP00000298552,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000321326,9606.ENSP00000337332,9606.ENSP00000341208,9606.ENSP00000344220,9606.ENSP00000380432,9606.ENSP00000400175,9606.ENSP00000433623,9606.ENSP00000445772	MAPK1,EPOR,GNB3,SPARC,HSPB1,RAF1,CDH1,ERBB3,ERBB2,PPARG,NOS3,TSC1,PLIN1,LPL,MAPK7,F2R,SIRT6,STAT5A,PDPK1,INS,RHOA,TRAF6,LTB4R2
HSA-1643685	Disease	16	1548	0.41	0.0386	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000251849,9606.ENSP00000261769,9606.ENSP00000267101,9606.ENSP00000269571,9606.ENSP00000280357,9606.ENSP00000284984,9606.ENSP00000341208,9606.ENSP00000344220,9606.ENSP00000347041,9606.ENSP00000353393,9606.ENSP00000354511,9606.ENSP00000371958,9606.ENSP00000383232,9606.ENSP00000483599	MAPK1,GNB3,RAF1,CDH1,ERBB3,ERBB2,IL18,ADAMTS1,STAT5A,PDPK1,FMOD,F8,COMT,CD9,GGT1,SPON2
HSA-2980736	Peptide hormone metabolism	4	87	1.06	0.0386	9606.ENSP00000229264,9606.ENSP00000353731,9606.ENSP00000380432,9606.ENSP00000418525	GNB3,DPP4,INS,MME
HSA-381340	Transcriptional regulation of white adipocyte differentiation	4	84	1.07	0.0386	9606.ENSP00000287820,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000389814	PPARG,PLIN1,LPL,ADIPOQ
HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	3	32	1.37	0.0386	9606.ENSP00000215832,9606.ENSP00000229264,9606.ENSP00000321326	MAPK1,GNB3,F2R
HSA-5674499	Negative feedback regulation of MAPK pathway	2	6	1.92	0.0386	9606.ENSP00000215832,9606.ENSP00000251849	MAPK1,RAF1
HSA-9634635	Estrogen-stimulated signaling through PRKCZ	2	6	1.92	0.0386	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
HSA-444257	RSK activation	2	7	1.85	0.0409	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
HSA-9027283	Erythropoietin activates STAT5	2	7	1.85	0.0409	9606.ENSP00000222139,9606.ENSP00000341208	EPOR,STAT5A
HSA-4420097	VEGFA-VEGFR2 Pathway	4	97	1.01	0.0499	9606.ENSP00000248553,9606.ENSP00000297494,9606.ENSP00000344220,9606.ENSP00000400175	HSPB1,NOS3,PDPK1,RHOA
