#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0036294	Cellular response to decreased oxygen levels	6	199	1.28	0.00077	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000336790,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000440485	SLC9A1,PPARGC1A,ATF4,IRAK1,SRC,PSMD9
GO:0035556	Intracellular signal transduction	13	1712	0.68	0.00082	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000263980,9606.ENSP00000336790,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000370527,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	MAD2L2,PEBP1,SLC9A1,ATF4,SGK1,CNR1,IRAK1,SRC,PRDX4,RCAN1,NUCB2,ATP2A2,PSMD9
GO:0001666	Response to hypoxia	7	342	1.11	0.00087	9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000440485	XRCC1,SLC9A1,PPARGC1A,IRAK1,SRC,MTHFR,PSMD9
GO:0044092	Negative regulation of molecular function	11	1163	0.78	0.00087	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000440045	GAPDH,MAD2L2,PEBP1,SMAD7,PPARGC1A,PRDX2,SMPD1,CNR1,IRAK1,SRC,ATP2A2
GO:0051239	Regulation of multicellular organismal process	17	3227	0.52	0.00096	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,MAD2L2,SMAD7,SLC9A1,PPARGC1A,PRDX2,LPL,ATF4,SGK1,CNR1,IRAK1,SRC,PRDX4,HPSE,MME,ATP2A2,PSMD9
GO:0042981	Regulation of apoptotic process	12	1550	0.69	0.0015	9606.ENSP00000229239,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680	GAPDH,NDUFS3,SLC9A1,PPARGC1A,PRDX2,PARL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC
GO:0006979	Response to oxidative stress	7	393	1.05	0.0016	9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000440045	XRCC1,PPARGC1A,PRDX2,ATF4,SRC,PRDX4,ATP2A2
GO:1901700	Response to oxygen-containing compound	12	1567	0.68	0.0016	9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000440045	XRCC1,SLC9A1,PPARGC1A,PRDX2,LPL,ATF4,SMPD1,CNR1,IRAK1,SRC,MTHFR,ATP2A2
GO:0010033	Response to organic substance	16	3011	0.53	0.0017	9606.ENSP00000229239,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000418525,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,SMAD7,XRCC1,SLC9A1,PPARGC1A,PRDX2,LPL,ATF4,SMPD1,CNR1,IRAK1,SRC,MTHFR,MME,ATP2A2,PSMD9
GO:0065009	Regulation of molecular function	20	4913	0.41	0.0024	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000283928,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000370527,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,JAZF1,PRDX2,LPL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,RCAN1,NUCB2,ATP2A2,PSMD9
GO:0010648	Negative regulation of cell communication	11	1382	0.7	0.0027	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263774,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000370527,9606.ENSP00000440485	MAD2L2,PEBP1,SMAD7,NDUFS3,PRDX2,PARL,SMPD1,CNR1,SRC,RCAN1,PSMD9
GO:0023057	Negative regulation of signaling	11	1385	0.7	0.0027	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263774,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000370527,9606.ENSP00000440485	MAD2L2,PEBP1,SMAD7,NDUFS3,PRDX2,PARL,SMPD1,CNR1,SRC,RCAN1,PSMD9
GO:0031667	Response to nutrient levels	7	449	0.99	0.0027	9606.ENSP00000264867,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000436455	PPARGC1A,LPL,ATF4,CNR1,SRC,MTHFR,NUCB2
GO:0065008	Regulation of biological quality	18	4042	0.45	0.0027	9606.ENSP00000229239,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,SMAD7,XRCC1,SLC9A1,PPARGC1A,AQP5,PRDX2,LPL,ATF4,SGK1,CNR1,SRC,PRDX4,HPSE,MME,NUCB2,ATP2A2,PSMD9
GO:0033554	Cellular response to stress	12	1725	0.64	0.0028	9606.ENSP00000235310,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000356832,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000440045,9606.ENSP00000440485	MAD2L2,XRCC1,SLC9A1,PPARGC1A,AQP5,PRDX2,ATF4,SGK1,IRAK1,SRC,ATP2A2,PSMD9
GO:0062197	Cellular response to chemical stress	6	293	1.11	0.0028	9606.ENSP00000264867,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000362680,9606.ENSP00000440045	PPARGC1A,AQP5,PRDX2,ATF4,SRC,ATP2A2
GO:0009266	Response to temperature stimulus	5	170	1.27	0.0031	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000309757,9606.ENSP00000358997,9606.ENSP00000440045	SLC9A1,PPARGC1A,LPL,IRAK1,ATP2A2
GO:0006796	Phosphate-containing compound metabolic process	13	2107	0.59	0.0033	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263774,9606.ENSP00000286621,9606.ENSP00000309757,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000440485	PDHX,GAPDH,PEBP1,SMAD7,NDUFS3,ADK,LPL,SMPD1,SGK1,IRAK1,SRC,PRDX4,PSMD9
GO:0050896	Response to stimulus	25	8046	0.29	0.0033	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000370527,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,VDAC1,AQP5,PRDX2,LPL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,MTHFR,PRDX4,RCAN1,HPSE,MME,NUCB2,ATP2A2,PSMD9
GO:0032496	Response to lipopolysaccharide	6	313	1.08	0.0035	9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000440045	PPARGC1A,PRDX2,CNR1,IRAK1,SRC,ATP2A2
GO:0071456	Cellular response to hypoxia	5	189	1.22	0.0043	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000440485	SLC9A1,PPARGC1A,IRAK1,SRC,PSMD9
GO:0008152	Metabolic process	25	8298	0.28	0.0052	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000283928,9606.ENSP00000286621,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000440485	PDHX,GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,NDUFS3,SLC9A1,PPARGC1A,VDAC1,JAZF1,ADK,PRDX2,LPL,PARL,ATF4,SMPD1,SGK1,IRAK1,SRC,MTHFR,PRDX4,HPSE,MME,PSMD9
GO:0042221	Response to chemical	18	4333	0.42	0.0053	9606.ENSP00000229239,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000418525,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,SMAD7,XRCC1,SLC9A1,PPARGC1A,AQP5,PRDX2,LPL,ATF4,SMPD1,CNR1,IRAK1,SRC,MTHFR,PRDX4,MME,ATP2A2,PSMD9
GO:0009968	Negative regulation of signal transduction	10	1271	0.7	0.0054	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263774,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000340409,9606.ENSP00000362680,9606.ENSP00000370527,9606.ENSP00000440485	MAD2L2,PEBP1,SMAD7,NDUFS3,PRDX2,PARL,SMPD1,SRC,RCAN1,PSMD9
GO:0016310	Phosphorylation	10	1275	0.69	0.0054	9606.ENSP00000229239,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000263774,9606.ENSP00000286621,9606.ENSP00000356832,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000440485	GAPDH,PEBP1,SMAD7,NDUFS3,ADK,SGK1,IRAK1,SRC,PRDX4,PSMD9
GO:0051716	Cellular response to stimulus	22	6489	0.33	0.0057	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000370527,9606.ENSP00000418525,9606.ENSP00000436455,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,AQP5,PRDX2,LPL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,PRDX4,RCAN1,MME,NUCB2,ATP2A2,PSMD9
GO:0032269	Negative regulation of cellular protein metabolic process	9	1043	0.74	0.0072	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000362680	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,PPARGC1A,ATF4,SMPD1,SRC
GO:0042592	Homeostatic process	11	1676	0.62	0.0089	9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358513,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000440045	SMAD7,XRCC1,SLC9A1,PPARGC1A,PRDX2,LPL,ATF4,CNR1,SRC,PRDX4,ATP2A2
GO:0044281	Small molecule metabolic process	11	1684	0.62	0.0091	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000286621,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000365777,9606.ENSP00000418525	PDHX,GAPDH,SLC9A1,PPARGC1A,VDAC1,ADK,LPL,ATF4,SMPD1,MTHFR,MME
GO:0050790	Regulation of catalytic activity	13	2386	0.54	0.0091	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000370527	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,PRDX2,LPL,SMPD1,SGK1,CNR1,IRAK1,SRC,RCAN1
GO:0034599	Cellular response to oxidative stress	5	244	1.11	0.0107	9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000336790,9606.ENSP00000362680,9606.ENSP00000440045	PPARGC1A,PRDX2,ATF4,SRC,ATP2A2
GO:0051246	Regulation of protein metabolic process	14	2828	0.49	0.0107	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000370527	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,PPARGC1A,PRDX2,PARL,ATF4,SMPD1,IRAK1,SRC,MTHFR,RCAN1
GO:0019752	Carboxylic acid metabolic process	8	853	0.77	0.0108	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000365777	PDHX,GAPDH,SLC9A1,PPARGC1A,VDAC1,LPL,ATF4,MTHFR
GO:0051602	Response to electrical stimulus	3	42	1.65	0.0120	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000362680	SLC9A1,PPARGC1A,SRC
GO:0009617	Response to bacterium	7	634	0.84	0.0125	9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000440045	PPARGC1A,PRDX2,LPL,CNR1,IRAK1,SRC,ATP2A2
GO:0044237	Cellular metabolic process	23	7513	0.29	0.0136	9606.ENSP00000227868,9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263774,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000286621,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000368646,9606.ENSP00000384262,9606.ENSP00000418525,9606.ENSP00000440485	PDHX,GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,NDUFS3,SLC9A1,PPARGC1A,VDAC1,ADK,PRDX2,LPL,ATF4,SMPD1,SGK1,IRAK1,SRC,MTHFR,PRDX4,HPSE,MME,PSMD9
GO:0051090	Regulation of dna-binding transcription factor activity	6	437	0.94	0.0136	9606.ENSP00000235310,9606.ENSP00000262158,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000356832,9606.ENSP00000358997	MAD2L2,SMAD7,PPARGC1A,PRDX2,SGK1,IRAK1
GO:0070887	Cellular response to chemical stimulus	14	2919	0.48	0.0136	9606.ENSP00000229239,9606.ENSP00000262158,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000293599,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000368646,9606.ENSP00000418525,9606.ENSP00000440045,9606.ENSP00000440485	GAPDH,SMAD7,SLC9A1,PPARGC1A,AQP5,PRDX2,LPL,ATF4,IRAK1,SRC,PRDX4,MME,ATP2A2,PSMD9
GO:0006094	Gluconeogenesis	3	46	1.61	0.0142	9606.ENSP00000229239,9606.ENSP00000264867,9606.ENSP00000336790	GAPDH,PPARGC1A,ATF4
GO:0019222	Regulation of metabolic process	22	6948	0.3	0.0142	9606.ENSP00000229239,9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000265333,9606.ENSP00000283928,9606.ENSP00000301522,9606.ENSP00000309757,9606.ENSP00000325421,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000356832,9606.ENSP00000358513,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000370527,9606.ENSP00000384262,9606.ENSP00000440485	GAPDH,MAD2L2,PEBP1,SMAD7,XRCC1,SLC9A1,PPARGC1A,VDAC1,JAZF1,PRDX2,LPL,PARL,ATF4,SMPD1,SGK1,CNR1,IRAK1,SRC,MTHFR,RCAN1,HPSE,PSMD9
GO:0043065	Positive regulation of apoptotic process	7	660	0.83	0.0144	9606.ENSP00000229239,9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000336790,9606.ENSP00000340409,9606.ENSP00000358513,9606.ENSP00000362680	GAPDH,SLC9A1,PPARGC1A,ATF4,SMPD1,CNR1,SRC
GO:0009409	Response to cold	3	48	1.6	0.0150	9606.ENSP00000263980,9606.ENSP00000264867,9606.ENSP00000309757	SLC9A1,PPARGC1A,LPL
GO:0001819	Positive regulation of cytokine production	6	461	0.91	0.0161	9606.ENSP00000229239,9606.ENSP00000309757,9606.ENSP00000336790,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000384262	GAPDH,LPL,ATF4,IRAK1,SRC,HPSE
GO:0031399	Regulation of protein modification process	11	1870	0.57	0.0169	9606.ENSP00000235310,9606.ENSP00000261313,9606.ENSP00000262158,9606.ENSP00000262887,9606.ENSP00000264867,9606.ENSP00000301522,9606.ENSP00000340409,9606.ENSP00000358997,9606.ENSP00000362680,9606.ENSP00000365777,9606.ENSP00000370527	MAD2L2,PEBP1,SMAD7,XRCC1,PPARGC1A,PRDX2,SMPD1,IRAK1,SRC,MTHFR,RCAN1
GO:0086036	Regulation of cardiac muscle cell membrane potential	2	7	2.26	0.0169	9606.ENSP00000263980,9606.ENSP00000440045	SLC9A1,ATP2A2
GO:0098900	Regulation of action potential	3	51	1.57	0.0169	9606.ENSP00000263980,9606.ENSP00000358513,9606.ENSP00000440045	SLC9A1,CNR1,ATP2A2
