#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa04931	Insulin resistance	3	107	1.48	0.0040	9606.ENSP00000344220,9606.ENSP00000346148,9606.ENSP00000365016	PDPK1,PRKAA1,IRS2
hsa04722	Neurotrophin signaling pathway	3	114	1.46	0.0044	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000358525	MAPK1,PDPK1,NGF
hsa04210	Apoptosis	3	132	1.39	0.0061	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000358525	MAPK1,PDPK1,NGF
hsa04371	Apelin signaling pathway	3	131	1.4	0.0061	9606.ENSP00000215832,9606.ENSP00000346148,9606.ENSP00000475344	MAPK1,PRKAA1,APLNR
hsa04921	Oxytocin signaling pathway	3	149	1.34	0.0077	9606.ENSP00000215832,9606.ENSP00000346148,9606.ENSP00000362680	MAPK1,PRKAA1,SRC
hsa04022	cGMP-PKG signaling pathway	3	162	1.3	0.0088	9606.ENSP00000215832,9606.ENSP00000365016,9606.ENSP00000440045	MAPK1,IRS2,ATP2A2
hsa05206	MicroRNAs in cancer	3	160	1.31	0.0088	9606.ENSP00000215832,9606.ENSP00000286614,9606.ENSP00000365016	MAPK1,MMP16,IRS2
hsa04960	Aldosterone-regulated sodium reabsorption	2	37	1.77	0.0108	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa05219	Bladder cancer	2	41	1.72	0.0125	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04015	Rap1 signaling pathway	3	202	1.21	0.0127	9606.ENSP00000215832,9606.ENSP00000358525,9606.ENSP00000362680	MAPK1,NGF,SRC
hsa04510	Focal adhesion	3	198	1.22	0.0127	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000362680	MAPK1,PDPK1,SRC
hsa05205	Proteoglycans in cancer	3	196	1.22	0.0127	9606.ENSP00000215832,9606.ENSP00000344220,9606.ENSP00000362680	MAPK1,PDPK1,SRC
hsa04930	Type II diabetes mellitus	2	46	1.67	0.0128	9606.ENSP00000215832,9606.ENSP00000365016	MAPK1,IRS2
hsa05163	Human cytomegalovirus infection	3	218	1.17	0.0143	9606.ENSP00000215832,9606.ENSP00000298552,9606.ENSP00000362680	MAPK1,TSC1,SRC
hsa04370	VEGF signaling pathway	2	57	1.58	0.0178	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa05213	Endometrial cancer	2	57	1.58	0.0178	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa04213	Longevity regulating pathway - multiple species	2	61	1.55	0.0188	9606.ENSP00000346148,9606.ENSP00000365016	PRKAA1,IRS2
hsa04520	Adherens junction	2	67	1.51	0.0210	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04664	Fc epsilon RI signaling pathway	2	66	1.52	0.0210	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa04917	Prolactin signaling pathway	2	69	1.5	0.0210	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04920	Adipocytokine signaling pathway	2	69	1.5	0.0210	9606.ENSP00000346148,9606.ENSP00000365016	PRKAA1,IRS2
hsa05223	Non-small cell lung cancer	2	68	1.5	0.0210	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa01521	EGFR tyrosine kinase inhibitor resistance	2	78	1.45	0.0246	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04012	ErbB signaling pathway	2	83	1.42	0.0263	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa05210	Colorectal cancer	2	82	1.42	0.0263	9606.ENSP00000215832,9606.ENSP00000233146	MAPK1,MSH2
hsa04540	Gap junction	2	87	1.4	0.0278	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04912	GnRH signaling pathway	2	89	1.39	0.0283	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa05410	Hypertrophic cardiomyopathy	2	89	1.39	0.0283	9606.ENSP00000346148,9606.ENSP00000440045	PRKAA1,ATP2A2
hsa01522	Endocrine resistance	2	95	1.36	0.0298	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04750	Inflammatory mediator regulation of TRP channels	2	94	1.36	0.0298	9606.ENSP00000358525,9606.ENSP00000362680	NGF,SRC
hsa05215	Prostate cancer	2	96	1.35	0.0298	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa04625	C-type lectin receptor signaling pathway	2	102	1.33	0.0317	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04660	T cell receptor signaling pathway	2	101	1.33	0.0317	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa04928	Parathyroid hormone synthesis, secretion and action	2	103	1.32	0.0317	9606.ENSP00000215832,9606.ENSP00000286614	MAPK1,MMP16
hsa05010	Alzheimer disease	3	355	0.96	0.0317	9606.ENSP00000215832,9606.ENSP00000365016,9606.ENSP00000440045	MAPK1,IRS2,ATP2A2
hsa05145	Toxoplasmosis	2	105	1.32	0.0317	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa04071	Sphingolipid signaling pathway	2	116	1.27	0.0370	9606.ENSP00000215832,9606.ENSP00000344220	MAPK1,PDPK1
hsa04935	Growth hormone synthesis, secretion and action	2	118	1.27	0.0374	9606.ENSP00000215832,9606.ENSP00000365016	MAPK1,IRS2
hsa04611	Platelet activation	2	122	1.25	0.0390	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa05135	Yersinia infection	2	125	1.24	0.0401	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa04926	Relaxin signaling pathway	2	128	1.23	0.0411	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
hsa05418	Fluid shear stress and atherosclerosis	2	130	1.22	0.0415	9606.ENSP00000346148,9606.ENSP00000362680	PRKAA1,SRC
hsa04915	Estrogen signaling pathway	2	133	1.21	0.0426	9606.ENSP00000215832,9606.ENSP00000362680	MAPK1,SRC
