#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0001666	Response to hypoxia	5	342	1.18	0.0084	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000314897,9606.ENSP00000336762,9606.ENSP00000451040	SIRT1,MMP2,ANGPT2,ANG,PGF
GO:0019730	Antimicrobial humoral response	4	160	1.41	0.0084	9606.ENSP00000229239,9606.ENSP00000336762,9606.ENSP00000384092,9606.ENSP00000483599	GAPDH,ANG,POMC,SPON2
GO:0050832	Defense response to fungus	3	48	1.81	0.0084	9606.ENSP00000229239,9606.ENSP00000336762,9606.ENSP00000483599	GAPDH,ANG,SPON2
GO:2000852	Regulation of corticosterone secretion	2	5	2.61	0.0089	9606.ENSP00000276571,9606.ENSP00000384092	CRH,POMC
GO:0044703	Multi-organism reproductive process	7	971	0.87	0.0103	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000276571,9606.ENSP00000314897,9606.ENSP00000331327,9606.ENSP00000336762,9606.ENSP00000451040	SIRT1,MMP2,CRH,ANGPT2,WT1,ANG,PGF
GO:0010243	Response to organonitrogen compound	7	987	0.86	0.0111	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000276571,9606.ENSP00000298552,9606.ENSP00000304767,9606.ENSP00000331327,9606.ENSP00000360997	SIRT1,MMP2,CRH,TSC1,P2RY1,WT1,ADAMTS13
GO:0048518	Positive regulation of biological process	15	6112	0.4	0.0111	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000229239,9606.ENSP00000276571,9606.ENSP00000298552,9606.ENSP00000304767,9606.ENSP00000314897,9606.ENSP00000319788,9606.ENSP00000331327,9606.ENSP00000336762,9606.ENSP00000355361,9606.ENSP00000384092,9606.ENSP00000384957,9606.ENSP00000451040,9606.ENSP00000483599	SIRT1,MMP2,GAPDH,CRH,TSC1,P2RY1,ANGPT2,NQO1,WT1,ANG,CD47,POMC,F11,PGF,SPON2
GO:0007565	Female pregnancy	4	183	1.35	0.0116	9606.ENSP00000219070,9606.ENSP00000276571,9606.ENSP00000314897,9606.ENSP00000451040	MMP2,CRH,ANGPT2,PGF
GO:0009719	Response to endogenous stimulus	8	1447	0.76	0.0127	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000276571,9606.ENSP00000298552,9606.ENSP00000304767,9606.ENSP00000331327,9606.ENSP00000336762,9606.ENSP00000451040	SIRT1,MMP2,CRH,TSC1,P2RY1,WT1,ANG,PGF
GO:0010700	Negative regulation of norepinephrine secretion	2	8	2.41	0.0147	9606.ENSP00000276571,9606.ENSP00000304767	CRH,P2RY1
GO:0008228	Opsonization	2	9	2.36	0.0174	9606.ENSP00000355361,9606.ENSP00000483599	CD47,SPON2
GO:0006955	Immune response	8	1588	0.71	0.0210	9606.ENSP00000212015,9606.ENSP00000229239,9606.ENSP00000298552,9606.ENSP00000336762,9606.ENSP00000355361,9606.ENSP00000360997,9606.ENSP00000384092,9606.ENSP00000483599	SIRT1,GAPDH,TSC1,ANG,CD47,ADAMTS13,POMC,SPON2
GO:0042127	Regulation of cell population proliferation	8	1642	0.7	0.0259	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000276571,9606.ENSP00000298552,9606.ENSP00000331327,9606.ENSP00000336762,9606.ENSP00000355361,9606.ENSP00000451040	SIRT1,MMP2,CRH,TSC1,WT1,ANG,CD47,PGF
GO:0051712	Positive regulation of killing of cells of other organism	2	12	2.23	0.0259	9606.ENSP00000229239,9606.ENSP00000384092	GAPDH,POMC
GO:0001938	Positive regulation of endothelial cell proliferation	3	94	1.52	0.0325	9606.ENSP00000212015,9606.ENSP00000336762,9606.ENSP00000451040	SIRT1,ANG,PGF
GO:0009725	Response to hormone	6	849	0.86	0.0330	9606.ENSP00000212015,9606.ENSP00000276571,9606.ENSP00000298552,9606.ENSP00000331327,9606.ENSP00000336762,9606.ENSP00000451040	SIRT1,CRH,TSC1,WT1,ANG,PGF
GO:0001822	Kidney development	4	271	1.18	0.0337	9606.ENSP00000298552,9606.ENSP00000314897,9606.ENSP00000331327,9606.ENSP00000451040	TSC1,ANGPT2,WT1,PGF
GO:0006639	Acylglycerol metabolic process	3	97	1.5	0.0337	9606.ENSP00000212015,9606.ENSP00000336762,9606.ENSP00000401720	SIRT1,ANG,GK
GO:0051240	Positive regulation of multicellular organismal process	8	1770	0.67	0.0347	9606.ENSP00000212015,9606.ENSP00000229239,9606.ENSP00000276571,9606.ENSP00000304767,9606.ENSP00000314897,9606.ENSP00000331327,9606.ENSP00000451040,9606.ENSP00000483599	SIRT1,GAPDH,CRH,P2RY1,ANGPT2,WT1,PGF,SPON2
GO:0050896	Response to stimulus	16	8046	0.31	0.0366	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000229239,9606.ENSP00000276571,9606.ENSP00000298552,9606.ENSP00000304767,9606.ENSP00000314897,9606.ENSP00000319788,9606.ENSP00000331327,9606.ENSP00000336762,9606.ENSP00000355361,9606.ENSP00000360997,9606.ENSP00000384092,9606.ENSP00000384957,9606.ENSP00000451040,9606.ENSP00000483599	SIRT1,MMP2,GAPDH,CRH,TSC1,P2RY1,ANGPT2,NQO1,WT1,ANG,CD47,ADAMTS13,POMC,F11,PGF,SPON2
GO:0032780	Negative regulation of atpase activity	2	18	2.06	0.0392	9606.ENSP00000212015,9606.ENSP00000298552	SIRT1,TSC1
GO:0008284	Positive regulation of cell population proliferation	6	919	0.83	0.0400	9606.ENSP00000212015,9606.ENSP00000219070,9606.ENSP00000276571,9606.ENSP00000336762,9606.ENSP00000355361,9606.ENSP00000451040	SIRT1,MMP2,CRH,ANG,CD47,PGF
GO:0051050	Positive regulation of transport	6	923	0.83	0.0402	9606.ENSP00000212015,9606.ENSP00000229239,9606.ENSP00000276571,9606.ENSP00000304767,9606.ENSP00000336762,9606.ENSP00000355361	SIRT1,GAPDH,CRH,P2RY1,ANG,CD47
GO:0061844	Antimicrobial humoral immune response mediated by antimicrobial peptide	3	113	1.44	0.0406	9606.ENSP00000229239,9606.ENSP00000336762,9606.ENSP00000384092	GAPDH,ANG,POMC
GO:0032368	Regulation of lipid transport	3	116	1.43	0.0423	9606.ENSP00000212015,9606.ENSP00000276571,9606.ENSP00000384092	SIRT1,CRH,POMC
GO:1903532	Positive regulation of secretion by cell	4	312	1.12	0.0448	9606.ENSP00000229239,9606.ENSP00000276571,9606.ENSP00000304767,9606.ENSP00000336762	GAPDH,CRH,P2RY1,ANG
GO:0002376	Immune system process	9	2481	0.57	0.0470	9606.ENSP00000212015,9606.ENSP00000229239,9606.ENSP00000298552,9606.ENSP00000314897,9606.ENSP00000336762,9606.ENSP00000355361,9606.ENSP00000360997,9606.ENSP00000384092,9606.ENSP00000483599	SIRT1,GAPDH,TSC1,ANGPT2,ANG,CD47,ADAMTS13,POMC,SPON2
GO:0048519	Negative regulation of biological process	13	5389	0.4	0.0480	9606.ENSP00000212015,9606.ENSP00000229239,9606.ENSP00000276571,9606.ENSP00000298552,9606.ENSP00000304767,9606.ENSP00000314897,9606.ENSP00000319788,9606.ENSP00000331327,9606.ENSP00000336762,9606.ENSP00000355361,9606.ENSP00000383145,9606.ENSP00000384092,9606.ENSP00000384957	SIRT1,GAPDH,CRH,TSC1,P2RY1,ANGPT2,NQO1,WT1,ANG,CD47,SFI1,POMC,F11
GO:0072006	Nephron development	3	126	1.39	0.0480	9606.ENSP00000314897,9606.ENSP00000331327,9606.ENSP00000451040	ANGPT2,WT1,PGF
