#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:31804513	(2019) Exploring the Pharmacological Mechanism of Quercetin-Resveratrol Combination for Polycystic Ovary Syndrome: A Systematic Pharmacological Strategy-Based Research.	20	193	1.08	8.68e-10	9606.ENSP00000221930,9606.ENSP00000256104,9606.ENSP00000268035,9606.ENSP00000278616,9606.ENSP00000300055,9606.ENSP00000321853,9606.ENSP00000345708,9606.ENSP00000348069,9606.ENSP00000354511,9606.ENSP00000368683,9606.ENSP00000369816,9606.ENSP00000375844,9606.ENSP00000383232,9606.ENSP00000384364,9606.ENSP00000384906,9606.ENSP00000414303,9606.ENSP00000418823,9606.ENSP00000419422,9606.ENSP00000477707,9606.ENSP00000478570	TGFB1,FABP4,IGF1R,ATM,PLIN1,SERPINF2,KCNJ11,SREBF1,COMT,EDN1,SHBG,CAPN10,GGT1,NPY,SAA1,BDNF,FTO,AGTR1,NR1H3,VEGFA
PMID:34297416	(2022) Systematic review of human post-mortem immunohistochemical studies and bioinformatics analyses unveil the complexity of astrocyte reaction in Alzheimers disease.	20	194	1.07	8.71e-10	9606.ENSP00000200676,9606.ENSP00000215832,9606.ENSP00000225275,9606.ENSP00000248553,9606.ENSP00000255409,9606.ENSP00000257430,9606.ENSP00000268035,9606.ENSP00000305651,9606.ENSP00000345708,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000363641,9606.ENSP00000366395,9606.ENSP00000368683,9606.ENSP00000375844,9606.ENSP00000377372,9606.ENSP00000380252,9606.ENSP00000381185,9606.ENSP00000393312,9606.ENSP00000418525	CETP,MAPK1,MPO,HSPB1,CHI3L1,APC,IGF1R,CXCL10,KCNJ11,PTGS2,PTEN,TXN,SYVN1,EDN1,CAPN10,GAP43,NFE2L2,BCL2,FGFR1,MME
PMID:33815113	(2021) Pharmacology, Toxicity, Bioavailability, and Formulation of Magnolol: An Update.	16	99	1.27	9.42e-10	9606.ENSP00000215832,9606.ENSP00000225275,9606.ENSP00000261769,9606.ENSP00000300055,9606.ENSP00000311005,9606.ENSP00000315011,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000368104,9606.ENSP00000368683,9606.ENSP00000380252,9606.ENSP00000381185,9606.ENSP00000400175,9606.ENSP00000414303,9606.ENSP00000419422,9606.ENSP00000478570	MAPK1,MPO,CDH1,PLIN1,MAPK7,EDNRA,PTGS2,PTEN,BMP2,EDN1,NFE2L2,BCL2,RHOA,BDNF,AGTR1,VEGFA
PMID:31037148	(2019) Berberine in Cardiovascular and Metabolic Diseases: From Mechanisms to Therapeutics.	17	120	1.21	9.42e-10	9606.ENSP00000263317,9606.ENSP00000268035,9606.ENSP00000309757,9606.ENSP00000312987,9606.ENSP00000315011,9606.ENSP00000348069,9606.ENSP00000351807,9606.ENSP00000351908,9606.ENSP00000361021,9606.ENSP00000368683,9606.ENSP00000371067,9606.ENSP00000380252,9606.ENSP00000381185,9606.ENSP00000384364,9606.ENSP00000401399,9606.ENSP00000477707,9606.ENSP00000478570	NOX4,IGF1R,LPL,HNF4A,EDNRA,SREBF1,ELN,MAP3K5,PTEN,EDN1,JAK2,NFE2L2,BCL2,NPY,MYD88,NR1H3,VEGFA
PMID:30008326	(2018) CD90 Identifies Adventitial Mesenchymal Progenitor Cells in Adult Human Medium- and Large-Sized Arteries.	13	47	1.5	9.42e-10	9606.ENSP00000225275,9606.ENSP00000309757,9606.ENSP00000310036,9606.ENSP00000314897,9606.ENSP00000330382,9606.ENSP00000336762,9606.ENSP00000347041,9606.ENSP00000351671,9606.ENSP00000376865,9606.ENSP00000380365,9606.ENSP00000384906,9606.ENSP00000474412,9606.ENSP00000478570	MPO,LPL,CD34,ANGPT2,PDGFB,ANG,FMOD,CCL20,PDGFD,RGN,SAA1,CCL5,VEGFA
PMID:32754592	(2020) Niches for Skeletal Stem Cells of Mesenchymal Origin.	16	102	1.26	1.24e-09	9606.ENSP00000245479,9606.ENSP00000292303,9606.ENSP00000310036,9606.ENSP00000322898,9606.ENSP00000330382,9606.ENSP00000336762,9606.ENSP00000351807,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000363973,9606.ENSP00000371067,9606.ENSP00000376865,9606.ENSP00000393312,9606.ENSP00000474412,9606.ENSP00000478319,9606.ENSP00000478570	SOX9,CCR5,CD34,EBF1,PDGFB,ANG,ELN,PTGS2,PTEN,ALPL,JAK2,PDGFD,FGFR1,CCL5,GREM1,VEGFA
PMID:34917515	(2021) The Role of Decorin and Biglycan Signaling in Tumorigenesis.	14	65	1.39	1.31e-09	9606.ENSP00000260356,9606.ENSP00000263317,9606.ENSP00000266085,9606.ENSP00000268035,9606.ENSP00000305651,9606.ENSP00000314897,9606.ENSP00000351671,9606.ENSP00000351807,9606.ENSP00000354901,9606.ENSP00000362057,9606.ENSP00000400175,9606.ENSP00000401399,9606.ENSP00000474412,9606.ENSP00000478570	THBS1,NOX4,TIMP3,IGF1R,CXCL10,ANGPT2,CCL20,ELN,CXCL9,NOX1,RHOA,MYD88,CCL5,VEGFA
PMID:33745018	(2021) Angiodiversity and organotypic functions of sinusoidal endothelial cells.	17	126	1.19	1.41e-09	9606.ENSP00000229135,9606.ENSP00000256104,9606.ENSP00000260356,9606.ENSP00000263317,9606.ENSP00000310036,9606.ENSP00000314897,9606.ENSP00000330382,9606.ENSP00000339191,9606.ENSP00000354901,9606.ENSP00000368104,9606.ENSP00000368683,9606.ENSP00000376865,9606.ENSP00000393312,9606.ENSP00000401399,9606.ENSP00000475344,9606.ENSP00000477707,9606.ENSP00000478570	IFNG,FABP4,THBS1,NOX4,CD34,ANGPT2,PDGFB,CAV1,CXCL9,BMP2,EDN1,PDGFD,FGFR1,MYD88,APLNR,NR1H3,VEGFA
PMID:27092172	(2016) Computational Identification of Key Regulators in Two Different Colorectal Cancer Cell Lines.	15	84	1.31	1.41e-09	9606.ENSP00000215832,9606.ENSP00000245479,9606.ENSP00000257430,9606.ENSP00000261769,9606.ENSP00000285407,9606.ENSP00000302630,9606.ENSP00000312987,9606.ENSP00000314897,9606.ENSP00000322898,9606.ENSP00000341208,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000368683,9606.ENSP00000371067,9606.ENSP00000478570	MAPK1,SOX9,APC,CDH1,KLF10,ONECUT1,HNF4A,ANGPT2,EBF1,STAT5A,PTGS2,PTEN,EDN1,JAK2,VEGFA
PMID:35211124	(2022) Advances in CAR-T Cell Genetic Engineering Strategies to Overcome Hurdles in Solid Tumors Treatment.	18	156	1.12	2.30e-09	9606.ENSP00000226279,9606.ENSP00000228434,9606.ENSP00000261769,9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000310036,9606.ENSP00000341208,9606.ENSP00000351807,9606.ENSP00000354782,9606.ENSP00000354901,9606.ENSP00000355361,9606.ENSP00000360250,9606.ENSP00000381185,9606.ENSP00000384262,9606.ENSP00000401399,9606.ENSP00000426809,9606.ENSP00000474412	CD38,CD69,CDH1,CCR5,CXCL10,CXCL11,CD34,STAT5A,ELN,CD247,CXCL9,CD47,ENTPD1,BCL2,HPSE,MYD88,PROM1,CCL5
PMID:33036204	(2020) Endothelial-Tumor Cell Interaction in Brain and CNS Malignancies.	14	69	1.37	2.30e-09	9606.ENSP00000260356,9606.ENSP00000261769,9606.ENSP00000263317,9606.ENSP00000308208,9606.ENSP00000310036,9606.ENSP00000314897,9606.ENSP00000330382,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000368683,9606.ENSP00000393312,9606.ENSP00000414303,9606.ENSP00000426809,9606.ENSP00000478570	THBS1,CDH1,NOX4,MMP14,CD34,ANGPT2,PDGFB,PTGS2,PTEN,EDN1,FGFR1,BDNF,PROM1,VEGFA
PMID:35356091	(2022) Recent advance in treatment of atherosclerosis: Key targets and plaque-positioned delivery strategies.	17	134	1.16	2.81e-09	9606.ENSP00000304767,9606.ENSP00000310036,9606.ENSP00000311005,9606.ENSP00000331831,9606.ENSP00000354995,9606.ENSP00000355361,9606.ENSP00000360250,9606.ENSP00000363827,9606.ENSP00000368104,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000400175,9606.ENSP00000419422,9606.ENSP00000426809,9606.ENSP00000474412,9606.ENSP00000478570	P2RY1,CD34,MAPK7,GAS6,ABCG1,CD47,ENTPD1,HSPG2,BMP2,JAK2,BCL2,IRAK4,RHOA,AGTR1,PROM1,CCL5,VEGFA
PMID:35069986	(2021) Strategies to improve regenerative potential of mesenchymal stem cells.	13	54	1.44	2.81e-09	9606.ENSP00000221930,9606.ENSP00000245479,9606.ENSP00000248553,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000309757,9606.ENSP00000310036,9606.ENSP00000337332,9606.ENSP00000351671,9606.ENSP00000368104,9606.ENSP00000381185,9606.ENSP00000474412,9606.ENSP00000478570	TGFB1,SOX9,HSPB1,CXCL10,CXCL11,LPL,CD34,SIRT6,CCL20,BMP2,BCL2,CCL5,VEGFA
PMID:33121005	(2020) Factors Affecting the Formation and Treatment of Thrombosis by Natural and Synthetic Compounds.	15	92	1.27	3.65e-09	9606.ENSP00000216181,9606.ENSP00000225275,9606.ENSP00000263317,9606.ENSP00000298352,9606.ENSP00000304767,9606.ENSP00000356438,9606.ENSP00000360247,9606.ENSP00000362057,9606.ENSP00000368683,9606.ENSP00000371067,9606.ENSP00000380252,9606.ENSP00000384957,9606.ENSP00000400175,9606.ENSP00000474412,9606.ENSP00000478570	MYH9,MPO,NOX4,NGB,P2RY1,PTGS2,CYP2J2,NOX1,EDN1,JAK2,NFE2L2,F11,RHOA,CCL5,VEGFA
PMID:33607159	(2021) COVID-19, cytokines, inflammation, and spices: How are they related?	15	95	1.26	5.34e-09	9606.ENSP00000225275,9606.ENSP00000261769,9606.ENSP00000263317,9606.ENSP00000278616,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000354901,9606.ENSP00000368683,9606.ENSP00000371067,9606.ENSP00000380252,9606.ENSP00000381185,9606.ENSP00000418525,9606.ENSP00000419422,9606.ENSP00000474412,9606.ENSP00000477707	MPO,CDH1,NOX4,ATM,CXCL10,CXCL11,CXCL9,EDN1,JAK2,NFE2L2,BCL2,MME,AGTR1,CCL5,NR1H3
PMID:31921628	(2019) Ping-Pong-Tumor and Host in Pancreatic Cancer Progression.	22	292	0.94	6.17e-09	9606.ENSP00000215832,9606.ENSP00000260356,9606.ENSP00000261769,9606.ENSP00000268035,9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000308208,9606.ENSP00000312987,9606.ENSP00000331831,9606.ENSP00000336762,9606.ENSP00000339191,9606.ENSP00000341208,9606.ENSP00000346148,9606.ENSP00000355361,9606.ENSP00000360250,9606.ENSP00000361021,9606.ENSP00000381185,9606.ENSP00000397297,9606.ENSP00000400175,9606.ENSP00000426809,9606.ENSP00000478570	MAPK1,THBS1,CDH1,IGF1R,CCR5,CXCL10,CXCL11,MMP14,HNF4A,GAS6,ANG,CAV1,STAT5A,PRKAA1,CD47,ENTPD1,PTEN,BCL2,NTF3,RHOA,PROM1,VEGFA
PMID:34655056	(2022) Gene Therapy Approach with an Emphasis on Growth Factors: Theoretical and Clinical Outcomes in Neurodegenerative Diseases.	16	119	1.19	6.39e-09	9606.ENSP00000225275,9606.ENSP00000285407,9606.ENSP00000309757,9606.ENSP00000330382,9606.ENSP00000337332,9606.ENSP00000355370,9606.ENSP00000356438,9606.ENSP00000361021,9606.ENSP00000380252,9606.ENSP00000381185,9606.ENSP00000384364,9606.ENSP00000397297,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000419313,9606.ENSP00000478570	MPO,KLF10,LPL,PDGFB,SIRT6,CNTF,PTGS2,PTEN,NFE2L2,BCL2,NPY,NTF3,BDNF,MME,TRPC1,VEGFA
PMID:34572138	(2021) Leveling Up the Controversial Role of Neutrophils in Cancer: When the Complexity Becomes Entangled.	16	119	1.19	6.39e-09	9606.ENSP00000225275,9606.ENSP00000255409,9606.ENSP00000260356,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000310036,9606.ENSP00000351671,9606.ENSP00000351807,9606.ENSP00000354901,9606.ENSP00000357726,9606.ENSP00000361021,9606.ENSP00000368104,9606.ENSP00000401399,9606.ENSP00000418009,9606.ENSP00000474412,9606.ENSP00000478570	MPO,CHI3L1,THBS1,CXCL10,CXCL11,CD34,CCL20,ELN,CXCL9,S100A12,PTEN,BMP2,MYD88,RARRES2,CCL5,VEGFA
PMID:30112360	(2018) Stem Cells as Potential Targets of Polyphenols in Multiple Sclerosis and Alzheimers Disease.	17	144	1.13	6.46e-09	9606.ENSP00000215832,9606.ENSP00000305651,9606.ENSP00000310036,9606.ENSP00000311005,9606.ENSP00000355370,9606.ENSP00000356213,9606.ENSP00000369442,9606.ENSP00000371067,9606.ENSP00000377372,9606.ENSP00000381185,9606.ENSP00000397297,9606.ENSP00000401399,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000426809,9606.ENSP00000474412,9606.ENSP00000478570	MAPK1,CXCL10,CD34,MAPK7,CNTF,VIP,KL,JAK2,GAP43,BCL2,NTF3,MYD88,BDNF,MME,PROM1,CCL5,VEGFA
PMID:30116482	(2018) Cellular Stresses and Stress Responses in the Pathogenesis of Insulin Resistance.	16	121	1.18	7.28e-09	9606.ENSP00000248553,9606.ENSP00000263317,9606.ENSP00000278616,9606.ENSP00000284031,9606.ENSP00000346148,9606.ENSP00000351908,9606.ENSP00000361021,9606.ENSP00000363641,9606.ENSP00000368683,9606.ENSP00000369442,9606.ENSP00000380252,9606.ENSP00000381185,9606.ENSP00000384364,9606.ENSP00000390651,9606.ENSP00000400175,9606.ENSP00000401399	HSPB1,NOX4,ATM,DDAH1,PRKAA1,MAP3K5,PTEN,TXN,EDN1,KL,NFE2L2,BCL2,NPY,IRAK4,RHOA,MYD88
PMID:34439380	(2021) Role of Inflammatory Mediators, Macrophages, and Neutrophils in Glioma Maintenance and Progression: Mechanistic Understanding and Potential Therapeutic Applications.	17	146	1.13	7.41e-09	9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000308208,9606.ENSP00000310036,9606.ENSP00000330382,9606.ENSP00000354901,9606.ENSP00000356438,9606.ENSP00000360250,9606.ENSP00000361021,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000414303,9606.ENSP00000426809,9606.ENSP00000474412,9606.ENSP00000478570	CXCL10,CXCL11,MMP14,CD34,PDGFB,CXCL9,PTGS2,ENTPD1,PTEN,JAK2,BCL2,IRAK4,MYD88,BDNF,PROM1,CCL5,VEGFA
PMID:34679751	(2021) Reactive Oxygen Species in Acute Lymphoblastic Leukaemia: Reducing Radicals to Refine Responses.	15	99	1.24	7.41e-09	9606.ENSP00000222139,9606.ENSP00000229135,9606.ENSP00000263317,9606.ENSP00000278616,9606.ENSP00000305651,9606.ENSP00000310036,9606.ENSP00000341208,9606.ENSP00000361021,9606.ENSP00000362057,9606.ENSP00000363641,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000380252,9606.ENSP00000381185,9606.ENSP00000478570	EPOR,IFNG,NOX4,ATM,CXCL10,CD34,STAT5A,PTEN,NOX1,TXN,JAK2,G6PD,NFE2L2,BCL2,VEGFA
PMID:29333215	(2017) Markers and Biomarkers of Endothelium: When Something Is Rotten in the State.	15	99	1.24	7.41e-09	9606.ENSP00000260356,9606.ENSP00000263317,9606.ENSP00000309757,9606.ENSP00000310036,9606.ENSP00000314897,9606.ENSP00000321334,9606.ENSP00000337332,9606.ENSP00000339191,9606.ENSP00000355361,9606.ENSP00000360997,9606.ENSP00000362057,9606.ENSP00000368683,9606.ENSP00000400175,9606.ENSP00000426809,9606.ENSP00000478570	THBS1,NOX4,LPL,CD34,ANGPT2,LPA,SIRT6,CAV1,CD47,ADAMTS13,NOX1,EDN1,RHOA,PROM1,VEGFA
PMID:29085333	(2017) Emerging Evidence of Epigenetic Modifications in Vascular Complication of Diabetes.	15	100	1.24	7.71e-09	9606.ENSP00000260356,9606.ENSP00000263317,9606.ENSP00000265333,9606.ENSP00000268035,9606.ENSP00000308208,9606.ENSP00000337332,9606.ENSP00000354511,9606.ENSP00000356438,9606.ENSP00000356832,9606.ENSP00000361021,9606.ENSP00000368683,9606.ENSP00000380252,9606.ENSP00000419422,9606.ENSP00000477707,9606.ENSP00000478570	THBS1,NOX4,VDAC1,IGF1R,MMP14,SIRT6,COMT,PTGS2,SGK1,PTEN,EDN1,NFE2L2,AGTR1,NR1H3,VEGFA
PMID:33613514	(2020) Immunomodulatory and Regenerative Effects of Mesenchymal Stem Cells and Extracellular Vesicles: Therapeutic Outlook for Inflammatory and Degenerative Diseases.	16	123	1.18	7.85e-09	9606.ENSP00000229135,9606.ENSP00000260356,9606.ENSP00000261769,9606.ENSP00000309757,9606.ENSP00000310036,9606.ENSP00000314897,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000360250,9606.ENSP00000376865,9606.ENSP00000397297,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000426809,9606.ENSP00000474412,9606.ENSP00000478570	IFNG,THBS1,CDH1,LPL,CD34,ANGPT2,CCL20,PTGS2,ENTPD1,PDGFD,NTF3,BDNF,MME,PROM1,CCL5,VEGFA
PMID:33976959	(2021) Diabetic kidney disease in type 2 diabetes: a review of pathogenic mechanisms, patient-related factors and therapeutic options.	13	62	1.38	8.08e-09	9606.ENSP00000226760,9606.ENSP00000229135,9606.ENSP00000345708,9606.ENSP00000349860,9606.ENSP00000351908,9606.ENSP00000356438,9606.ENSP00000368683,9606.ENSP00000371067,9606.ENSP00000380252,9606.ENSP00000384364,9606.ENSP00000418823,9606.ENSP00000419422,9606.ENSP00000478570	WFS1,IFNG,KCNJ11,GFPT1,MAP3K5,PTGS2,EDN1,JAK2,NFE2L2,NPY,FTO,AGTR1,VEGFA
PMID:34440074	(2021) NF-kappaB in Gastric Cancer Development and Therapy.	15	101	1.23	8.08e-09	9606.ENSP00000261769,9606.ENSP00000278616,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000312987,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000358513,9606.ENSP00000361021,9606.ENSP00000362057,9606.ENSP00000381185,9606.ENSP00000398048,9606.ENSP00000401399,9606.ENSP00000474412,9606.ENSP00000478570	CDH1,ATM,CXCL10,CXCL11,HNF4A,CCL20,PTGS2,CNR1,PTEN,NOX1,BCL2,ALPK1,MYD88,CCL5,VEGFA
