#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa05215	Prostate cancer	9	96	1.03	9.70e-06	9606.ENSP00000215832,9606.ENSP00000268035,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000361021,9606.ENSP00000363822,9606.ENSP00000376865,9606.ENSP00000381185,9606.ENSP00000393312	MAPK1,IGF1R,PDGFB,PDGFA,PTEN,AR,PDGFD,BCL2,FGFR1
hsa05218	Melanoma	8	72	1.11	1.23e-05	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000268035,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000361021,9606.ENSP00000376865,9606.ENSP00000393312	MAPK1,CDH1,IGF1R,PDGFB,PDGFA,PTEN,PDGFD,FGFR1
hsa05145	Toxoplasmosis	9	105	0.99	1.63e-05	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000258341,9606.ENSP00000292303,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000401399	MAPK1,TGFB1,IFNG,LAMC1,CCR5,JAK2,BCL2,IRAK4,MYD88
hsa04014	Ras signaling pathway	12	226	0.79	2.51e-05	9606.ENSP00000215832,9606.ENSP00000268035,9606.ENSP00000314897,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000376865,9606.ENSP00000383364,9606.ENSP00000393312,9606.ENSP00000397297,9606.ENSP00000400175,9606.ENSP00000414303,9606.ENSP00000478570	MAPK1,IGF1R,ANGPT2,PDGFB,PDGFA,PDGFD,PLA2G2A,FGFR1,NTF3,RHOA,BDNF,VEGFA
hsa04668	TNF signaling pathway	9	112	0.97	2.51e-05	9606.ENSP00000215832,9606.ENSP00000305651,9606.ENSP00000308208,9606.ENSP00000351671,9606.ENSP00000351908,9606.ENSP00000356438,9606.ENSP00000368683,9606.ENSP00000403495,9606.ENSP00000474412	MAPK1,CXCL10,MMP14,CCL20,MAP3K5,PTGS2,EDN1,LTA,CCL5
hsa05205	Proteoglycans in cancer	11	196	0.81	3.92e-05	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000260356,9606.ENSP00000266085,9606.ENSP00000268035,9606.ENSP00000339191,9606.ENSP00000363827,9606.ENSP00000384262,9606.ENSP00000393312,9606.ENSP00000400175,9606.ENSP00000478570	MAPK1,TGFB1,THBS1,TIMP3,IGF1R,CAV1,HSPG2,HPSE,FGFR1,RHOA,VEGFA
hsa05140	Leishmaniasis	7	70	1.06	8.90e-05	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000356438,9606.ENSP00000371067,9606.ENSP00000390651,9606.ENSP00000401399	MAPK1,TGFB1,IFNG,PTGS2,JAK2,IRAK4,MYD88
hsa04928	Parathyroid hormone synthesis, secretion and action	8	103	0.95	9.97e-05	9606.ENSP00000215832,9606.ENSP00000216862,9606.ENSP00000308208,9606.ENSP00000362410,9606.ENSP00000369442,9606.ENSP00000381185,9606.ENSP00000393312,9606.ENSP00000400175	MAPK1,CYP24A1,MMP14,MAFB,KL,BCL2,FGFR1,RHOA
hsa04066	HIF-1 signaling pathway	8	106	0.94	0.00012	9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000268035,9606.ENSP00000314897,9606.ENSP00000368683,9606.ENSP00000381185,9606.ENSP00000385834,9606.ENSP00000478570	MAPK1,IFNG,IGF1R,ANGPT2,EDN1,BCL2,TF,VEGFA
hsa04060	Cytokine-cytokine receptor interaction	12	282	0.69	0.00016	9606.ENSP00000221930,9606.ENSP00000222139,9606.ENSP00000229135,9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000355370,9606.ENSP00000368104,9606.ENSP00000403495,9606.ENSP00000474412	TGFB1,EPOR,IFNG,CCR5,CXCL10,CXCL11,CCL20,CXCL9,CNTF,BMP2,LTA,CCL5
hsa04722	Neurotrophin signaling pathway	8	114	0.91	0.00017	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000351908,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000397297,9606.ENSP00000400175,9606.ENSP00000414303	MAPK1,MAPK7,MAP3K5,BCL2,IRAK4,NTF3,RHOA,BDNF
hsa01100	Metabolic pathways	29	1447	0.36	0.00036	9606.ENSP00000216075,9606.ENSP00000216862,9606.ENSP00000226279,9606.ENSP00000227868,9606.ENSP00000259407,9606.ENSP00000263774,9606.ENSP00000278840,9606.ENSP00000281382,9606.ENSP00000297785,9606.ENSP00000325548,9606.ENSP00000337332,9606.ENSP00000349860,9606.ENSP00000354511,9606.ENSP00000356438,9606.ENSP00000360247,9606.ENSP00000360250,9606.ENSP00000361021,9606.ENSP00000362463,9606.ENSP00000363973,9606.ENSP00000365777,9606.ENSP00000369442,9606.ENSP00000377192,9606.ENSP00000380365,9606.ENSP00000383232,9606.ENSP00000383364,9606.ENSP00000384262,9606.ENSP00000401720,9606.ENSP00000478253,9606.ENSP00000483018	MIOX,CYP24A1,CD38,PDHX,BAAT,NDUFS3,FADS2,PIGF,ALDH1A1,CNDP2,SIRT6,GFPT1,COMT,PTGS2,CYP2J2,ENTPD1,PTEN,GLO1,ALPL,MTHFR,KL,G6PD,RGN,GGT1,PLA2G2A,HPSE,GK,MTHFD1L,ABO
hsa04061	Viral protein interaction with cytokine and cytokine receptor	7	96	0.92	0.00045	9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000403495,9606.ENSP00000474412	CCR5,CXCL10,CXCL11,CCL20,CXCL9,LTA,CCL5
hsa04270	Vascular smooth muscle contraction	8	133	0.84	0.00045	9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000306124,9606.ENSP00000315011,9606.ENSP00000368683,9606.ENSP00000383364,9606.ENSP00000400175,9606.ENSP00000419422	MAPK1,MYH9,PRKCE,EDNRA,EDN1,PLA2G2A,RHOA,AGTR1
hsa05142	Chagas disease	7	99	0.91	0.00050	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000354782,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000474412	MAPK1,TGFB1,IFNG,CD247,IRAK4,MYD88,CCL5
hsa04620	Toll-like receptor signaling pathway	7	101	0.9	0.00054	9606.ENSP00000215832,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000354901,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000474412	MAPK1,CXCL10,CXCL11,CXCL9,IRAK4,MYD88,CCL5
hsa04062	Chemokine signaling pathway	9	186	0.75	0.00062	9606.ENSP00000215832,9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000371067,9606.ENSP00000400175,9606.ENSP00000474412	MAPK1,CCR5,CXCL10,CXCL11,CCL20,CXCL9,JAK2,RHOA,CCL5
hsa03320	PPAR signaling pathway	6	75	0.96	0.00085	9606.ENSP00000256104,9606.ENSP00000278840,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000401720,9606.ENSP00000477707	FABP4,FADS2,PLIN1,LPL,GK,NR1H3
hsa04630	JAK-STAT signaling pathway	8	160	0.76	0.0012	9606.ENSP00000222139,9606.ENSP00000229135,9606.ENSP00000330382,9606.ENSP00000341208,9606.ENSP00000346508,9606.ENSP00000355370,9606.ENSP00000371067,9606.ENSP00000381185	EPOR,IFNG,PDGFB,STAT5A,PDGFA,CNTF,JAK2,BCL2
hsa04810	Regulation of actin cytoskeleton	9	209	0.7	0.0012	9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000257430,9606.ENSP00000330382,9606.ENSP00000339916,9606.ENSP00000346508,9606.ENSP00000376865,9606.ENSP00000393312,9606.ENSP00000400175	MAPK1,MYH9,APC,PDGFB,LIMK2,PDGFA,PDGFD,FGFR1,RHOA
hsa05161	Hepatitis B	8	159	0.76	0.0012	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000341208,9606.ENSP00000363827,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000401399	MAPK1,TGFB1,STAT5A,HSPG2,JAK2,BCL2,IRAK4,MYD88
hsa05210	Colorectal cancer	6	82	0.93	0.0012	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000257430,9606.ENSP00000288266,9606.ENSP00000381185,9606.ENSP00000400175	MAPK1,TGFB1,APC,APPL1,BCL2,RHOA
hsa05164	Influenza A	8	165	0.75	0.0013	9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000265333,9606.ENSP00000305651,9606.ENSP00000371067,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000474412	MAPK1,IFNG,VDAC1,CXCL10,JAK2,IRAK4,MYD88,CCL5
hsa05152	Tuberculosis	8	168	0.74	0.0014	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000400175,9606.ENSP00000401399	MAPK1,TGFB1,IFNG,JAK2,BCL2,IRAK4,RHOA,MYD88
hsa04068	FoxO signaling pathway	7	127	0.8	0.0016	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000268035,9606.ENSP00000278616,9606.ENSP00000346148,9606.ENSP00000356832,9606.ENSP00000361021	MAPK1,TGFB1,IGF1R,ATM,PRKAA1,SGK1,PTEN
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	6	88	0.89	0.0016	9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000354782,9606.ENSP00000361021,9606.ENSP00000371067,9606.ENSP00000401399	MAPK1,IFNG,CD247,PTEN,JAK2,MYD88
hsa04371	Apelin signaling pathway	7	131	0.79	0.0017	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000300055,9606.ENSP00000306124,9606.ENSP00000346148,9606.ENSP00000419422,9606.ENSP00000475344	MAPK1,CDH1,PLIN1,PRKCE,PRKAA1,AGTR1,APLNR
hsa04621	NOD-like receptor signaling pathway	8	174	0.72	0.0017	9606.ENSP00000215832,9606.ENSP00000265333,9606.ENSP00000363641,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000400175,9606.ENSP00000401399,9606.ENSP00000474412	MAPK1,VDAC1,TXN,BCL2,IRAK4,RHOA,MYD88,CCL5
hsa04657	IL-17 signaling pathway	6	92	0.88	0.0018	9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000305651,9606.ENSP00000311005,9606.ENSP00000351671,9606.ENSP00000356438	MAPK1,IFNG,CXCL10,MAPK7,CCL20,PTGS2
hsa04064	NF-kappa B signaling pathway	6	101	0.83	0.0028	9606.ENSP00000278616,9606.ENSP00000356438,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000403495	ATM,PTGS2,BCL2,IRAK4,MYD88,LTA
hsa04659	Th17 cell differentiation	6	101	0.83	0.0028	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000341208,9606.ENSP00000354782,9606.ENSP00000371067	MAPK1,TGFB1,IFNG,STAT5A,CD247,JAK2
hsa04020	Calcium signaling pathway	8	193	0.68	0.0029	9606.ENSP00000226279,9606.ENSP00000265333,9606.ENSP00000315011,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000376865,9606.ENSP00000419422,9606.ENSP00000445772	CD38,VDAC1,EDNRA,PDGFB,PDGFA,PDGFD,AGTR1,LTB4R2
hsa04520	Adherens junction	5	67	0.93	0.0031	9606.ENSP00000215832,9606.ENSP00000261769,9606.ENSP00000268035,9606.ENSP00000393312,9606.ENSP00000400175	MAPK1,CDH1,IGF1R,FGFR1,RHOA
hsa04931	Insulin resistance	6	107	0.81	0.0034	9606.ENSP00000306124,9606.ENSP00000346148,9606.ENSP00000348069,9606.ENSP00000349860,9606.ENSP00000361021,9606.ENSP00000477707	PRKCE,PRKAA1,SREBF1,GFPT1,PTEN,NR1H3
hsa05230	Central carbon metabolism in cancer	5	69	0.92	0.0034	9606.ENSP00000215832,9606.ENSP00000337332,9606.ENSP00000361021,9606.ENSP00000377192,9606.ENSP00000393312	MAPK1,SIRT6,PTEN,G6PD,FGFR1
hsa01524	Platinum drug resistance	5	70	0.91	0.0035	9606.ENSP00000013807,9606.ENSP00000215832,9606.ENSP00000278616,9606.ENSP00000351908,9606.ENSP00000381185	ERCC1,MAPK1,ATM,MAP3K5,BCL2
hsa05170	Human immunodeficiency virus 1 infection	8	204	0.65	0.0037	9606.ENSP00000215832,9606.ENSP00000278616,9606.ENSP00000292303,9606.ENSP00000339916,9606.ENSP00000354782,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000401399	MAPK1,ATM,CCR5,LIMK2,CD247,BCL2,IRAK4,MYD88
hsa05214	Glioma	5	72	0.9	0.0037	9606.ENSP00000215832,9606.ENSP00000268035,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000361021	MAPK1,IGF1R,PDGFB,PDGFA,PTEN
hsa04024	cAMP signaling pathway	8	208	0.65	0.0040	9606.ENSP00000215832,9606.ENSP00000245479,9606.ENSP00000315011,9606.ENSP00000356213,9606.ENSP00000368683,9606.ENSP00000384364,9606.ENSP00000400175,9606.ENSP00000414303	MAPK1,SOX9,EDNRA,VIP,EDN1,NPY,RHOA,BDNF
hsa05219	Bladder cancer	4	41	1.05	0.0040	9606.ENSP00000215832,9606.ENSP00000260356,9606.ENSP00000261769,9606.ENSP00000478570	MAPK1,THBS1,CDH1,VEGFA
hsa04071	Sphingolipid signaling pathway	6	116	0.77	0.0044	9606.ENSP00000215832,9606.ENSP00000306124,9606.ENSP00000351908,9606.ENSP00000361021,9606.ENSP00000381185,9606.ENSP00000400175	MAPK1,PRKCE,MAP3K5,PTEN,BCL2,RHOA
hsa04080	Neuroactive ligand-receptor interaction	10	330	0.54	0.0049	9606.ENSP00000304767,9606.ENSP00000315011,9606.ENSP00000356213,9606.ENSP00000358513,9606.ENSP00000363596,9606.ENSP00000368683,9606.ENSP00000384364,9606.ENSP00000419422,9606.ENSP00000445772,9606.ENSP00000475344	P2RY1,EDNRA,VIP,CNR1,CNR2,EDN1,NPY,AGTR1,LTB4R2,APLNR
hsa05131	Shigellosis	8	218	0.63	0.0050	9606.ENSP00000215832,9606.ENSP00000265333,9606.ENSP00000278616,9606.ENSP00000306124,9606.ENSP00000381185,9606.ENSP00000400175,9606.ENSP00000401399,9606.ENSP00000474412	MAPK1,VDAC1,ATM,PRKCE,BCL2,RHOA,MYD88,CCL5
hsa05144	Malaria	4	46	1.0	0.0056	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000260356,9606.ENSP00000401399	TGFB1,IFNG,THBS1,MYD88
hsa04979	Cholesterol metabolism	4	48	0.98	0.0064	9606.ENSP00000200676,9606.ENSP00000265333,9606.ENSP00000309757,9606.ENSP00000321334	CETP,VDAC1,LPL,LPA
hsa05323	Rheumatoid arthritis	5	85	0.83	0.0065	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000351671,9606.ENSP00000474412,9606.ENSP00000478570	TGFB1,IFNG,CCL20,CCL5,VEGFA
hsa04540	Gap junction	5	87	0.82	0.0071	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000376865	MAPK1,MAPK7,PDGFB,PDGFA,PDGFD
hsa04658	Th1 and Th2 cell differentiation	5	87	0.82	0.0071	9606.ENSP00000215832,9606.ENSP00000229135,9606.ENSP00000341208,9606.ENSP00000354782,9606.ENSP00000371067	MAPK1,IFNG,STAT5A,CD247,JAK2
hsa05010	Alzheimer disease	10	355	0.51	0.0073	9606.ENSP00000215832,9606.ENSP00000257430,9606.ENSP00000263317,9606.ENSP00000263774,9606.ENSP00000265333,9606.ENSP00000309757,9606.ENSP00000351908,9606.ENSP00000356438,9606.ENSP00000362057,9606.ENSP00000418525	MAPK1,APC,NOX4,NDUFS3,VDAC1,LPL,MAP3K5,PTGS2,NOX1,MME
hsa05167	Kaposi sarcoma-associated herpesvirus infection	7	187	0.63	0.0083	9606.ENSP00000215832,9606.ENSP00000292303,9606.ENSP00000314897,9606.ENSP00000330382,9606.ENSP00000356438,9606.ENSP00000371067,9606.ENSP00000478570	MAPK1,CCR5,ANGPT2,PDGFB,PTGS2,JAK2,VEGFA
hsa04923	Regulation of lipolysis in adipocytes	4	54	0.93	0.0086	9606.ENSP00000256104,9606.ENSP00000300055,9606.ENSP00000356438,9606.ENSP00000384364	FABP4,PLIN1,PTGS2,NPY
hsa04550	Signaling pathways regulating pluripotency of stem cells	6	140	0.69	0.0091	9606.ENSP00000215832,9606.ENSP00000257430,9606.ENSP00000268035,9606.ENSP00000302630,9606.ENSP00000371067,9606.ENSP00000393312	MAPK1,APC,IGF1R,ONECUT1,JAK2,FGFR1
hsa04370	VEGF signaling pathway	4	57	0.91	0.0101	9606.ENSP00000215832,9606.ENSP00000248553,9606.ENSP00000356438,9606.ENSP00000478570	MAPK1,HSPB1,PTGS2,VEGFA
hsa04950	Maturity onset diabetes of the young	3	26	1.12	0.0101	9606.ENSP00000302630,9606.ENSP00000312987,9606.ENSP00000480291	ONECUT1,HNF4A,HNF1B
hsa05213	Endometrial cancer	4	57	0.91	0.0101	9606.ENSP00000215832,9606.ENSP00000257430,9606.ENSP00000261769,9606.ENSP00000361021	MAPK1,APC,CDH1,PTEN
hsa04072	Phospholipase D signaling pathway	6	147	0.67	0.0108	9606.ENSP00000215832,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000376865,9606.ENSP00000400175,9606.ENSP00000419422	MAPK1,PDGFB,PDGFA,PDGFD,RHOA,AGTR1
hsa04932	Non-alcoholic fatty liver disease	6	148	0.67	0.0110	9606.ENSP00000221930,9606.ENSP00000263774,9606.ENSP00000346148,9606.ENSP00000348069,9606.ENSP00000351908,9606.ENSP00000477707	TGFB1,NDUFS3,PRKAA1,SREBF1,MAP3K5,NR1H3
hsa04921	Oxytocin signaling pathway	6	149	0.67	0.0112	9606.ENSP00000215832,9606.ENSP00000226279,9606.ENSP00000311005,9606.ENSP00000346148,9606.ENSP00000356438,9606.ENSP00000400175	MAPK1,CD38,MAPK7,PRKAA1,PTGS2,RHOA
hsa00590	Arachidonic acid metabolism	4	61	0.88	0.0116	9606.ENSP00000356438,9606.ENSP00000360247,9606.ENSP00000383232,9606.ENSP00000383364	PTGS2,CYP2J2,GGT1,PLA2G2A
hsa04150	mTOR signaling pathway	6	151	0.66	0.0116	9606.ENSP00000215832,9606.ENSP00000268035,9606.ENSP00000346148,9606.ENSP00000356832,9606.ENSP00000361021,9606.ENSP00000400175	MAPK1,IGF1R,PRKAA1,SGK1,PTEN,RHOA
hsa05166	Human T-cell leukemia virus 1 infection	7	211	0.58	0.0136	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000265333,9606.ENSP00000278616,9606.ENSP00000341208,9606.ENSP00000361021,9606.ENSP00000403495	MAPK1,TGFB1,VDAC1,ATM,STAT5A,PTEN,LTA
hsa05211	Renal cell carcinoma	4	66	0.84	0.0146	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000330382,9606.ENSP00000478570	MAPK1,TGFB1,PDGFB,VEGFA
hsa05225	Hepatocellular carcinoma	6	160	0.64	0.0147	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000257430,9606.ENSP00000268035,9606.ENSP00000361021,9606.ENSP00000380252	MAPK1,TGFB1,APC,IGF1R,PTEN,NFE2L2
hsa04022	cGMP-PKG signaling pathway	6	162	0.63	0.0154	9606.ENSP00000215832,9606.ENSP00000265333,9606.ENSP00000306124,9606.ENSP00000315011,9606.ENSP00000400175,9606.ENSP00000419422	MAPK1,VDAC1,PRKCE,EDNRA,RHOA,AGTR1
hsa05100	Bacterial invasion of epithelial cells	4	70	0.82	0.0171	9606.ENSP00000261769,9606.ENSP00000339191,9606.ENSP00000352264,9606.ENSP00000400175	CDH1,CAV1,CD2AP,RHOA
hsa04115	p53 signaling pathway	4	72	0.81	0.0186	9606.ENSP00000260356,9606.ENSP00000278616,9606.ENSP00000361021,9606.ENSP00000381185	THBS1,ATM,PTEN,BCL2
hsa04714	Thermogenesis	7	229	0.55	0.0193	9606.ENSP00000263774,9606.ENSP00000300055,9606.ENSP00000337332,9606.ENSP00000346148,9606.ENSP00000351908,9606.ENSP00000358513,9606.ENSP00000393312	NDUFS3,PLIN1,SIRT6,PRKAA1,MAP3K5,CNR1,FGFR1
hsa05133	Pertussis	4	74	0.79	0.0197	9606.ENSP00000215832,9606.ENSP00000390651,9606.ENSP00000400175,9606.ENSP00000401399	MAPK1,IRAK4,RHOA,MYD88
hsa05143	African trypanosomiasis	3	36	0.98	0.0197	9606.ENSP00000229135,9606.ENSP00000317674,9606.ENSP00000401399	IFNG,APOL1,MYD88
hsa00430	Taurine and hypotaurine metabolism	2	11	1.32	0.0227	9606.ENSP00000259407,9606.ENSP00000383232	BAAT,GGT1
hsa04140	Autophagy - animal	5	130	0.65	0.0262	9606.ENSP00000215832,9606.ENSP00000268035,9606.ENSP00000346148,9606.ENSP00000361021,9606.ENSP00000381185	MAPK1,IGF1R,PRKAA1,PTEN,BCL2
hsa05169	Epstein-Barr virus infection	6	193	0.55	0.0313	9606.ENSP00000305651,9606.ENSP00000354782,9606.ENSP00000360250,9606.ENSP00000381185,9606.ENSP00000390651,9606.ENSP00000401399	CXCL10,CD247,ENTPD1,BCL2,IRAK4,MYD88
hsa04211	Longevity regulating pathway	4	87	0.72	0.0322	9606.ENSP00000268035,9606.ENSP00000288266,9606.ENSP00000346148,9606.ENSP00000369442	IGF1R,APPL1,PRKAA1,KL
