#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
HSA-375276	Peptide ligand-binding receptors	12	193	0.85	4.03e-05	9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000315011,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000368683,9606.ENSP00000384364,9606.ENSP00000384906,9606.ENSP00000419422,9606.ENSP00000474412,9606.ENSP00000475344	CCR5,CXCL10,CXCL11,EDNRA,CCL20,CXCL9,EDN1,NPY,SAA1,AGTR1,CCL5,APLNR
HSA-109582	Hemostasis	20	605	0.58	7.87e-05	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000260356,9606.ENSP00000266085,9606.ENSP00000304767,9606.ENSP00000306124,9606.ENSP00000314897,9606.ENSP00000321853,9606.ENSP00000330382,9606.ENSP00000331831,9606.ENSP00000339191,9606.ENSP00000346508,9606.ENSP00000355361,9606.ENSP00000361883,9606.ENSP00000371067,9606.ENSP00000384957,9606.ENSP00000385834,9606.ENSP00000400175,9606.ENSP00000418009,9606.ENSP00000478570	MAPK1,TGFB1,THBS1,TIMP3,P2RY1,PRKCE,ANGPT2,SERPINF2,PDGFB,GAS6,CAV1,PDGFA,CD47,CAP1,JAK2,F11,TF,RHOA,RARRES2,VEGFA
HSA-1474244	Extracellular matrix organization	14	301	0.73	9.04e-05	9606.ENSP00000221930,9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000261769,9606.ENSP00000308208,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000347041,9606.ENSP00000351807,9606.ENSP00000355361,9606.ENSP00000363827,9606.ENSP00000368104,9606.ENSP00000375844	TGFB1,LAMC1,THBS1,COL8A1,CDH1,MMP14,PDGFB,PDGFA,FMOD,ELN,CD47,HSPG2,BMP2,CAPN10
HSA-418594	G alpha (i) signalling events	16	396	0.67	9.04e-05	9606.ENSP00000215832,9606.ENSP00000232219,9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000309757,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000358513,9606.ENSP00000360522,9606.ENSP00000363596,9606.ENSP00000363827,9606.ENSP00000384364,9606.ENSP00000384906,9606.ENSP00000474412,9606.ENSP00000475344	MAPK1,RBP1,CCR5,CXCL10,CXCL11,LPL,CCL20,CXCL9,CNR1,RBP4,CNR2,HSPG2,NPY,SAA1,CCL5,APLNR
HSA-388396	GPCR downstream signalling	26	1094	0.44	0.00050	9606.ENSP00000215832,9606.ENSP00000232219,9606.ENSP00000246553,9606.ENSP00000292303,9606.ENSP00000304767,9606.ENSP00000305651,9606.ENSP00000306124,9606.ENSP00000306884,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000315011,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000356213,9606.ENSP00000358513,9606.ENSP00000360522,9606.ENSP00000363596,9606.ENSP00000363827,9606.ENSP00000368683,9606.ENSP00000384364,9606.ENSP00000384906,9606.ENSP00000400175,9606.ENSP00000419422,9606.ENSP00000445772,9606.ENSP00000474412,9606.ENSP00000475344	MAPK1,RBP1,FFAR1,CCR5,P2RY1,CXCL10,PRKCE,CXCL11,LPL,MAPK7,EDNRA,CCL20,CXCL9,VIP,CNR1,RBP4,CNR2,HSPG2,EDN1,NPY,SAA1,RHOA,AGTR1,LTB4R2,CCL5,APLNR
HSA-1266738	Developmental Biology	25	1087	0.42	0.0012	9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000221930,9606.ENSP00000245479,9606.ENSP00000256104,9606.ENSP00000258341,9606.ENSP00000272645,9606.ENSP00000300055,9606.ENSP00000302630,9606.ENSP00000309757,9606.ENSP00000311005,9606.ENSP00000312987,9606.ENSP00000322898,9606.ENSP00000334329,9606.ENSP00000339916,9606.ENSP00000348069,9606.ENSP00000356515,9606.ENSP00000361883,9606.ENSP00000362410,9606.ENSP00000377372,9606.ENSP00000393312,9606.ENSP00000400175,9606.ENSP00000419313,9606.ENSP00000480291,9606.ENSP00000484631	MAPK1,MYH9,TGFB1,SOX9,FABP4,LAMC1,POLR2D,PLIN1,ONECUT1,LPL,MAPK7,HNF4A,EBF1,UNC5B,LIMK2,SREBF1,UTRN,CAP1,MAFB,GAP43,FGFR1,RHOA,TRPC1,HNF1B,PMP22
HSA-1280215	Cytokine Signaling in Immune system	19	681	0.51	0.0012	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000311005,9606.ENSP00000341208,9606.ENSP00000351671,9606.ENSP00000355370,9606.ENSP00000356438,9606.ENSP00000357726,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000384906,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000403495,9606.ENSP00000474412,9606.ENSP00000478570	MAPK1,TGFB1,IFNG,CCR5,CXCL10,MAPK7,STAT5A,CCL20,CNTF,PTGS2,S100A12,JAK2,BCL2,SAA1,IRAK4,MYD88,LTA,CCL5,VEGFA
HSA-199418	Negative regulation of the PI3K/AKT network	8	112	0.91	0.0012	9606.ENSP00000215832,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000361021,9606.ENSP00000369442,9606.ENSP00000390651,9606.ENSP00000393312,9606.ENSP00000401399	MAPK1,PDGFB,PDGFA,PTEN,KL,IRAK4,FGFR1,MYD88
HSA-168256	Immune System	36	1956	0.33	0.0014	9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000221930,9606.ENSP00000225275,9606.ENSP00000229135,9606.ENSP00000255409,9606.ENSP00000261769,9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306124,9606.ENSP00000310036,9606.ENSP00000311005,9606.ENSP00000341208,9606.ENSP00000351671,9606.ENSP00000354782,9606.ENSP00000355361,9606.ENSP00000355370,9606.ENSP00000356438,9606.ENSP00000357726,9606.ENSP00000361021,9606.ENSP00000361883,9606.ENSP00000363641,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000383364,9606.ENSP00000384262,9606.ENSP00000384906,9606.ENSP00000390651,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000401399,9606.ENSP00000403495,9606.ENSP00000418525,9606.ENSP00000419313,9606.ENSP00000474412,9606.ENSP00000478570	MAPK1,MYH9,TGFB1,MPO,IFNG,CHI3L1,CDH1,CCR5,CXCL10,PRKCE,CD34,MAPK7,STAT5A,CCL20,CD247,CD47,CNTF,PTGS2,S100A12,PTEN,CAP1,TXN,JAK2,BCL2,PLA2G2A,HPSE,SAA1,IRAK4,ALPK1,RHOA,MYD88,LTA,MME,TRPC1,CCL5,VEGFA
HSA-380108	Chemokine receptors bind chemokines	6	57	1.08	0.0017	9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000306884,9606.ENSP00000351671,9606.ENSP00000354901,9606.ENSP00000474412	CCR5,CXCL10,CXCL11,CCL20,CXCL9,CCL5
HSA-3000171	Non-integrin membrane-ECM interactions	6	59	1.07	0.0019	9606.ENSP00000221930,9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000363827	TGFB1,LAMC1,THBS1,PDGFB,PDGFA,HSPG2
HSA-416476	G alpha (q) signalling events	10	214	0.73	0.0023	9606.ENSP00000215832,9606.ENSP00000246553,9606.ENSP00000304767,9606.ENSP00000306124,9606.ENSP00000311005,9606.ENSP00000315011,9606.ENSP00000368683,9606.ENSP00000384906,9606.ENSP00000419422,9606.ENSP00000445772	MAPK1,FFAR1,P2RY1,PRKCE,MAPK7,EDNRA,EDN1,SAA1,AGTR1,LTB4R2
HSA-5663202	Diseases of signal transduction by growth factor receptors and second messengers	13	392	0.58	0.0044	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000257430,9606.ENSP00000263317,9606.ENSP00000272645,9606.ENSP00000330382,9606.ENSP00000341208,9606.ENSP00000346508,9606.ENSP00000361021,9606.ENSP00000366395,9606.ENSP00000369442,9606.ENSP00000371067,9606.ENSP00000393312	MAPK1,TGFB1,APC,NOX4,POLR2D,PDGFB,STAT5A,PDGFA,PTEN,SYVN1,KL,JAK2,FGFR1
HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	7	105	0.88	0.0044	9606.ENSP00000215832,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000369442,9606.ENSP00000390651,9606.ENSP00000393312,9606.ENSP00000401399	MAPK1,PDGFB,PDGFA,KL,IRAK4,FGFR1,MYD88
HSA-196854	Metabolism of vitamins and cofactors	9	189	0.74	0.0045	9606.ENSP00000226279,9606.ENSP00000232219,9606.ENSP00000259486,9606.ENSP00000309757,9606.ENSP00000356438,9606.ENSP00000360522,9606.ENSP00000363827,9606.ENSP00000365777,9606.ENSP00000478253	CD38,RBP1,ENPP2,LPL,PTGS2,RBP4,HSPG2,MTHFR,MTHFD1L
HSA-6783783	Interleukin-10 signaling	5	45	1.11	0.0054	9606.ENSP00000292303,9606.ENSP00000305651,9606.ENSP00000351671,9606.ENSP00000356438,9606.ENSP00000474412	CCR5,CXCL10,CCL20,PTGS2,CCL5
HSA-9027283	Erythropoietin activates STAT5	3	7	1.69	0.0054	9606.ENSP00000222139,9606.ENSP00000341208,9606.ENSP00000371067	EPOR,STAT5A,JAK2
HSA-9024446	NR1H2 and NR1H3-mediated signaling	5	47	1.09	0.0061	9606.ENSP00000200676,9606.ENSP00000300055,9606.ENSP00000348069,9606.ENSP00000354995,9606.ENSP00000477707	CETP,PLIN1,SREBF1,ABCG1,NR1H3
HSA-381340	Transcriptional regulation of white adipocyte differentiation	6	84	0.91	0.0090	9606.ENSP00000221930,9606.ENSP00000256104,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000322898,9606.ENSP00000348069	TGFB1,FABP4,PLIN1,LPL,EBF1,SREBF1
HSA-975871	MyD88 cascade initiated on plasma membrane	6	84	0.91	0.0090	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000357726,9606.ENSP00000384906,9606.ENSP00000390651,9606.ENSP00000401399	MAPK1,MAPK7,S100A12,SAA1,IRAK4,MYD88
HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	6	89	0.89	0.0107	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000357726,9606.ENSP00000384906,9606.ENSP00000390651,9606.ENSP00000401399	MAPK1,MAPK7,S100A12,SAA1,IRAK4,MYD88
HSA-186797	Signaling by PDGF	5	58	1.0	0.0120	9606.ENSP00000260356,9606.ENSP00000330382,9606.ENSP00000341208,9606.ENSP00000346508,9606.ENSP00000376865	THBS1,PDGFB,STAT5A,PDGFA,PDGFD
HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	6	94	0.87	0.0127	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000357726,9606.ENSP00000384906,9606.ENSP00000390651,9606.ENSP00000401399	MAPK1,MAPK7,S100A12,SAA1,IRAK4,MYD88
HSA-8963899	Plasma lipoprotein remodeling	4	32	1.16	0.0131	9606.ENSP00000200676,9606.ENSP00000309757,9606.ENSP00000321334,9606.ENSP00000354995	CETP,LPL,LPA,ABCG1
HSA-1474228	Degradation of the extracellular matrix	7	140	0.76	0.0139	9606.ENSP00000258341,9606.ENSP00000261037,9606.ENSP00000261769,9606.ENSP00000308208,9606.ENSP00000351807,9606.ENSP00000363827,9606.ENSP00000375844	LAMC1,COL8A1,CDH1,MMP14,ELN,HSPG2,CAPN10
HSA-212436	Generic Transcription Pathway	23	1197	0.34	0.0153	9606.ENSP00000215832,9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000245479,9606.ENSP00000260356,9606.ENSP00000272645,9606.ENSP00000278616,9606.ENSP00000301522,9606.ENSP00000312987,9606.ENSP00000339191,9606.ENSP00000346148,9606.ENSP00000348069,9606.ENSP00000356832,9606.ENSP00000361021,9606.ENSP00000363641,9606.ENSP00000363822,9606.ENSP00000368104,9606.ENSP00000377192,9606.ENSP00000384364,9606.ENSP00000414303,9606.ENSP00000444198,9606.ENSP00000477707,9606.ENSP00000478570	MAPK1,TGFB1,IFNG,SOX9,THBS1,POLR2D,ATM,PRDX2,HNF4A,CAV1,PRKAA1,SREBF1,SGK1,PTEN,TXN,AR,BMP2,G6PD,NPY,BDNF,CITED2,NR1H3,VEGFA
HSA-879415	Advanced glycosylation endproduct receptor signaling	3	13	1.42	0.0153	9606.ENSP00000215832,9606.ENSP00000357726,9606.ENSP00000384906	MAPK1,S100A12,SAA1
HSA-9614085	FOXO-mediated transcription	5	65	0.95	0.0156	9606.ENSP00000339191,9606.ENSP00000348069,9606.ENSP00000363641,9606.ENSP00000384364,9606.ENSP00000444198	CAV1,SREBF1,TXN,NPY,CITED2
HSA-8979227	Triglyceride metabolism	4	37	1.09	0.0186	9606.ENSP00000256104,9606.ENSP00000300055,9606.ENSP00000339191,9606.ENSP00000401720	FABP4,PLIN1,CAV1,GK
HSA-6785807	Interleukin-4 and Interleukin-13 signaling	6	107	0.81	0.0192	9606.ENSP00000221930,9606.ENSP00000356438,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000384906,9606.ENSP00000478570	TGFB1,PTGS2,JAK2,BCL2,SAA1,VEGFA
HSA-174824	Plasma lipoprotein assembly, remodeling, and clearance	5	71	0.91	0.0215	9606.ENSP00000200676,9606.ENSP00000309757,9606.ENSP00000321334,9606.ENSP00000354995,9606.ENSP00000477707	CETP,LPL,LPA,ABCG1,NR1H3
HSA-9009391	Extra-nuclear estrogen signaling	5	74	0.89	0.0252	9606.ENSP00000215832,9606.ENSP00000248553,9606.ENSP00000268035,9606.ENSP00000339191,9606.ENSP00000381185	MAPK1,HSPB1,IGF1R,CAV1,BCL2
HSA-168249	Innate Immune System	20	1025	0.35	0.0282	9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000225275,9606.ENSP00000255409,9606.ENSP00000306124,9606.ENSP00000311005,9606.ENSP00000354782,9606.ENSP00000355361,9606.ENSP00000357726,9606.ENSP00000361883,9606.ENSP00000363641,9606.ENSP00000381185,9606.ENSP00000383364,9606.ENSP00000384262,9606.ENSP00000384906,9606.ENSP00000390651,9606.ENSP00000398048,9606.ENSP00000400175,9606.ENSP00000401399,9606.ENSP00000418525	MAPK1,MYH9,MPO,CHI3L1,PRKCE,MAPK7,CD247,CD47,S100A12,CAP1,TXN,BCL2,PLA2G2A,HPSE,SAA1,IRAK4,ALPK1,RHOA,MYD88,MME
HSA-190374	FGFR1c and Klotho ligand binding and activation	2	3	1.88	0.0292	9606.ENSP00000369442,9606.ENSP00000393312	KL,FGFR1
HSA-556833	Metabolism of lipids	16	733	0.4	0.0304	9606.ENSP00000216862,9606.ENSP00000222572,9606.ENSP00000256104,9606.ENSP00000259407,9606.ENSP00000278840,9606.ENSP00000300055,9606.ENSP00000339191,9606.ENSP00000348069,9606.ENSP00000356438,9606.ENSP00000360247,9606.ENSP00000361021,9606.ENSP00000383232,9606.ENSP00000383364,9606.ENSP00000401720,9606.ENSP00000427424,9606.ENSP00000477707	CYP24A1,PON2,FABP4,BAAT,FADS2,PLIN1,CAV1,SREBF1,PTGS2,CYP2J2,PTEN,GGT1,PLA2G2A,GK,TNFAIP8,NR1H3
HSA-975634	Retinoid metabolism and transport	4	44	1.02	0.0304	9606.ENSP00000232219,9606.ENSP00000309757,9606.ENSP00000360522,9606.ENSP00000363827	RBP1,LPL,RBP4,HSPG2
HSA-5627117	RHO GTPases Activate ROCKs	3	19	1.26	0.0327	9606.ENSP00000216181,9606.ENSP00000339916,9606.ENSP00000400175	MYH9,LIMK2,RHOA
HSA-416572	Sema4D induced cell migration and growth-cone collapse	3	20	1.24	0.0367	9606.ENSP00000216181,9606.ENSP00000339916,9606.ENSP00000400175	MYH9,LIMK2,RHOA
HSA-216083	Integrin cell surface interactions	5	85	0.83	0.0385	9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000261769,9606.ENSP00000355361,9606.ENSP00000363827	THBS1,COL8A1,CDH1,CD47,HSPG2
HSA-5603037	IRAK4 deficiency (TLR5)	2	4	1.76	0.0385	9606.ENSP00000390651,9606.ENSP00000401399	IRAK4,MYD88
HSA-8964041	LDL remodeling	2	4	1.76	0.0385	9606.ENSP00000200676,9606.ENSP00000321334	CETP,LPA
HSA-5628897	TP53 Regulates Metabolic Genes	5	87	0.82	0.0408	9606.ENSP00000301522,9606.ENSP00000346148,9606.ENSP00000361021,9606.ENSP00000363641,9606.ENSP00000377192	PRDX2,PRKAA1,PTEN,TXN,G6PD
HSA-166520	Signaling by NTRKs	6	134	0.71	0.0446	9606.ENSP00000215832,9606.ENSP00000311005,9606.ENSP00000356832,9606.ENSP00000397297,9606.ENSP00000400175,9606.ENSP00000414303	MAPK1,MAPK7,SGK1,NTF3,RHOA,BDNF
HSA-982772	Growth hormone receptor signaling	3	23	1.18	0.0457	9606.ENSP00000215832,9606.ENSP00000341208,9606.ENSP00000371067	MAPK1,STAT5A,JAK2
HSA-9031528	NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose	2	5	1.66	0.0481	9606.ENSP00000300055,9606.ENSP00000477707	PLIN1,NR1H3
HSA-163560	Triglyceride catabolism	3	24	1.16	0.0494	9606.ENSP00000256104,9606.ENSP00000300055,9606.ENSP00000339191	FABP4,PLIN1,CAV1
